country,activeworkers,keystrokes ,mouseevents,dayoftheweek,hour
Singapore,0.018935025,115.9602404121,35.0584750124,1,20
Singapore,0.0217224145,116.0082980802,38.8926486036,1,21
Singapore,0.0240384615,134.3612050205,46.1157048269,1,22
Singapore,0.0217760181,143.619980763,43.7396005004,1,23
Singapore,0.0174396682,112.1104941993,45.0358822259,2,0
Singapore,0.0128676471,82.2999862988,42.9257568766,2,1
Singapore,0.0112859097,78.1024450743,33.9194654732,2,2
Singapore,0.0094537815,88.1478890621,23.5427018488,2,3
Singapore,0.0084887614,102.2073853553,25.7659208783,2,4
Singapore,0.0087145969,114.0308401649,25.4706838351,2,5
Singapore,0.0100081699,84.3004229488,26.2333332344,2,6
Singapore,0.0113417916,61.5480502303,24.9807723198,2,7
Singapore,0.0134563629,100.6045484516,31.0619381353,2,8
Singapore,0.0171068427,90.3966112997,30.897265932,2,9
Singapore,0.0176282051,117.2555315933,33.6717255571,2,10
Singapore,0.0164969834,102.888981846,33.3264449232,2,11
Singapore,0.0157428356,118.7784863464,31.1475324789,2,12
Singapore,0.0161476355,112.9625433812,40.2697293117,2,13
Singapore,0.0159313725,100.2631982079,38.9578373693,2,14
Singapore,0.0165686275,107.7024397907,38.9409853435,2,15
Singapore,0.0176855056,121.6798169355,43.528710501,2,16
Singapore,0.0162437524,87.4568673232,36.0242485496,2,17
Singapore,0.0148001508,86.1610715438,31.7557974048,2,18
Singapore,0.0141402715,93.7177134549,30.1368483068,2,19
Singapore,0.0186466744,108.7187999857,35.8791128283,2,20
Singapore,0.024321267,125.1972284593,41.6612130363,2,21
Singapore,0.026300905,131.9459553548,45.3951495991,2,22
Singapore,0.0217760181,116.3358021498,50.1613997537,2,23
Singapore,0.0191272587,118.1555034474,55.1486026337,3,0
Singapore,0.0156862745,94.0581861034,43.4422870438,3,1
Singapore,0.0131461676,90.6265635892,40.7170652774,3,2
Singapore,0.0096899225,104.0953926573,33.0353926969,3,3
Singapore,0.0090240642,53.9008032845,30.0996196187,3,4
Singapore,0.0087609512,55.7723429754,27.8263168519,3,5
Singapore,0.0092272203,74.0436145404,29.2879192799,3,6
Singapore,0.0105580694,65.3248904919,25.6684282024,3,7
Singapore,0.0131975867,100.0022808312,32.2554179725,3,8
Singapore,0.0144230769,81.5264081464,32.1649553174,3,9
Singapore,0.0153657617,87.1881214122,37.8566461247,3,10
Singapore,0.0156862745,86.0699130942,35.1720986179,3,11
Singapore,0.0159063625,115.8706539663,40.5961546982,3,12
Singapore,0.0161764706,110.1864419241,41.6987364845,3,13
Singapore,0.0150980392,109.0515831388,36.531910051,3,14
Singapore,0.0168204537,102.1578211931,42.8503227297,3,15
Singapore,0.0165686275,136.1516709361,51.6422194033,3,16
Singapore,0.0158592849,101.4563056034,42.4196465179,3,17
Singapore,0.0176282051,90.3399865283,34.2973762478,3,18
Singapore,0.0170625943,82.8082194303,32.0870887783,3,19
Singapore,0.0200884275,105.8578334505,35.9743339471,3,20
Singapore,0.024413687,113.4379037094,37.2450048726,3,21
Singapore,0.0269607843,117.9475036858,45.1516512845,3,22
Singapore,0.0240384615,105.7687830807,40.334322751,3,23
Singapore,0.0198906486,91.2066560232,45.6451717733,4,0
Singapore,0.0161476355,89.7691330388,46.9915935548,4,1
Singapore,0.0130371297,84.7600579711,31.1184282197,4,2
Singapore,0.0111111111,96.2924647283,34.9689678195,4,3
Singapore,0.0091911765,70.1479237938,31.1133265538,4,4
Singapore,0.0083621684,86.3017398946,25.4681270155,4,5
Singapore,0.0090349865,83.0324011658,28.4158475628,4,6
Singapore,0.0106564365,77.2863099644,30.8338556782,4,7
Singapore,0.0120588235,91.1063550358,25.1703020611,4,8
Singapore,0.0150980392,96.0207259496,29.19865929,4,9
Singapore,0.0158592849,111.5098473197,30.2738105017,4,10
Singapore,0.0153787005,149.707851503,37.0377304907,4,11
Singapore,0.0155882353,99.373444845,35.1724917061,4,12
Singapore,0.0138408304,93.9385745089,37.0268848659,4,13
Singapore,0.0143288084,89.128175523,36.7147052523,4,14
Singapore,0.0161199095,142.5297873584,46.0409625875,4,15
Singapore,0.0166666667,115.6707554592,54.7334820791,4,16
Singapore,0.0148039216,83.6500676389,41.792488767,4,17
Singapore,0.0151960784,81.3981326698,30.9089969493,4,18
Singapore,0.0140196078,97.4522844679,32.0739301798,4,19
Singapore,0.0169607843,109.9814538746,33.5211101989,4,20
Singapore,0.0195117263,108.4653149414,34.5018124303,4,21
Singapore,0.0216817496,112.2960698474,38.526311849,4,22
Singapore,0.0208333333,122.5119494744,43.0771285346,4,23
Singapore,0.0186651584,112.0397213929,42.9148952348,5,0
Singapore,0.0142156863,126.0225828411,45.0906181722,5,1
Singapore,0.0115769712,126.2038087389,48.0066182996,5,2
Singapore,0.0100373483,88.7881474369,42.2457526867,5,3
Singapore,0.0082496413,100.3159732879,36.1088016096,5,4
Singapore,0.0084033613,90.0350680382,29.0515385287,5,5
Singapore,0.0090686275,80.7418611944,36.0408118879,5,6
Singapore,0.0087382779,64.4583743083,34.0712146578,5,7
Singapore,0.0106564365,66.6464937037,37.588290995,5,8
Singapore,0.0121527778,62.238983889,38.626314425,5,9
Singapore,0.0139517345,106.7862977594,31.6537044496,5,10
Singapore,0.015445801,129.5310420333,36.953945136,5,11
Singapore,0.0153921569,107.9242139997,36.5484769564,5,12
Singapore,0.0153061224,93.2431293156,41.8516337354,5,13
Singapore,0.0157062825,86.4041403336,42.3592152773,5,14
Singapore,0.0158823529,108.4824291834,38.2952565415,5,15
Singapore,0.014994233,103.4997827926,42.1470737651,5,16
Singapore,0.0139517345,87.3190093924,40.5108555065,5,17
Singapore,0.0134803922,91.8381842079,40.9122360911,5,18
Singapore,0.0136689291,97.516975491,44.5692923308,5,19
Singapore,0.0152941176,97.3488189173,42.6786675544,5,20
Singapore,0.0173069228,100.2361553834,47.1284388417,5,21
Singapore,0.0187427912,99.4821819405,46.2994969714,5,22
Singapore,0.0170625943,86.1415408495,47.176764417,5,23
Singapore,0.0161199095,90.1722973,44.5911472014,6,0
Singapore,0.0133861237,79.2834689625,32.3548665143,6,1
Singapore,0.0107042817,85.0538546343,31.6964056201,6,2
Singapore,0.0087779298,69.4550776763,28.8980861491,6,3
Singapore,0.0089240825,42.1416247456,20.5246035812,6,4
Singapore,0.0086155674,70.0174819804,18.4577036315,6,5
Singapore,0.007918552,39.6998530869,13.6266964197,6,6
Singapore,0.0090686275,44.4670974053,19.6262128577,6,7
Singapore,0.0097038816,77.2694703977,27.3558950244,6,8
Singapore,0.0134563629,79.7881587679,31.9764853055,6,9
Singapore,0.0168740573,82.9341424459,32.0880509963,6,10
Singapore,0.0171568627,93.3168293633,37.984837694,6,11
Singapore,0.0161199095,111.3317831377,41.393720165,6,12
Singapore,0.0166855204,80.3459235845,38.9561791518,6,13
Singapore,0.0163084465,96.4890489788,43.5805209697,6,14
Singapore,0.0180995475,88.4204151326,40.9791993923,6,15
Singapore,0.0187427912,104.5576189637,42.1462374773,6,16
Singapore,0.0173010381,101.5964707742,41.2469177281,6,17
Singapore,0.016372549,90.5014820624,33.7896106586,6,18
Singapore,0.0176855056,87.505021939,31.5437679047,6,19
Singapore,0.0196078431,108.6465012621,43.0235820136,6,20
Singapore,0.0203767782,95.4687765199,35.3852680315,6,21
Singapore,0.0210218703,103.7786572923,43.0908785906,6,22
Singapore,0.0190422323,114.5459335697,52.1293161378,6,23
South Africa,0.0164372132,191.2588379739,44.4142874201,0,0
South Africa,0.0127659574,188.2066584094,42.7258612744,0,1
South Africa,0.0094224924,126.7916877295,36.4567203022,0,2
South Africa,0.0073138298,94.1752659527,43.9807707525,0,3
South Africa,0.0076199901,70.6408065104,40.470804649,0,4
South Africa,0.0140175219,93.6508212427,46.4829691923,0,5
South Africa,0.0181059658,132.5414222414,50.9069646508,0,6
South Africa,0.0232405892,91.7371974544,35.5015452668,0,7
South Africa,0.0354337152,123.7991015637,33.7293751448,0,8
South Africa,0.0473813421,127.0470688987,38.4978264445,0,9
South Africa,0.0544189853,123.8602081571,41.6569670458,0,10
South Africa,0.0585924714,125.786715926,45.8256084877,0,11
South Africa,0.0588379705,115.1758910061,45.5393244788,0,12
South Africa,0.0577741408,121.7570865911,46.5511425164,0,13
South Africa,0.0604746318,113.9626031543,48.0935585114,0,14
South Africa,0.0599018003,116.246100748,47.7907496243,0,15
South Africa,0.0576104746,134.0091298779,46.2769804183,0,16
South Africa,0.0490180033,108.6136542673,42.0841615048,0,17
South Africa,0.0456628478,100.1325824928,40.2997829743,0,18
South Africa,0.0426350245,111.7586598519,42.5356091977,0,19
South Africa,0.0427168576,107.5939557071,44.4313922422,0,20
South Africa,0.0406710311,118.3842821402,44.2636032775,0,21
South Africa,0.0359247136,137.5781488453,50.5649223026,0,22
South Africa,0.0292144026,127.2023892444,49.1294929456,0,23
South Africa,0.0225859247,113.223091693,41.1279855995,1,0
South Africa,0.0162847791,110.1187919604,37.8805576615,1,1
South Africa,0.0117021277,135.4490763922,40.3912997165,1,2
South Africa,0.0101547389,140.0807690863,49.8527246319,1,3
South Africa,0.0119511091,71.691005413,43.1910368669,1,4
South Africa,0.0178396072,78.5107027922,40.9856309956,1,5
South Africa,0.021685761,114.4545504985,43.1068837638,1,6
South Africa,0.0274140753,109.4935091215,34.7794677185,1,7
South Africa,0.0386252046,119.7440902009,34.8503505552,1,8
South Africa,0.0478723404,121.0593157381,36.6314178917,1,9
South Africa,0.0557283142,133.6073406418,42.113443164,1,10
South Africa,0.0584288052,136.3698912187,42.918767073,1,11
South Africa,0.0581833061,142.0356641904,44.8358758291,1,12
South Africa,0.0590016367,113.1999196579,42.4041162825,1,13
South Africa,0.059410802,116.5180970107,46.3070495218,1,14
South Africa,0.0620294599,121.342024484,45.4741483047,1,15
South Africa,0.0601472995,129.908002968,44.4696860727,1,16
South Africa,0.0510638298,113.158858218,40.5734389909,1,17
South Africa,0.0473813421,108.8612816242,41.4030407005,1,18
South Africa,0.0478723404,113.1678404344,43.5694837052,1,19
South Africa,0.0450081833,123.1287646508,44.427993061,1,20
South Africa,0.0445171849,135.6483348846,47.0812285893,1,21
South Africa,0.0411620295,140.5686626882,46.6439089631,1,22
South Africa,0.0321603928,128.4703206954,53.0059714439,1,23
South Africa,0.0255319149,126.2765847387,46.3766216672,2,0
South Africa,0.0184942717,134.5791233149,47.2686020262,2,1
South Africa,0.0134334585,132.0371572524,39.1262619549,2,2
South Africa,0.0102919347,143.945224973,46.850662895,2,3
South Africa,0.0114078769,104.7949713423,38.4269314399,2,4
South Africa,0.0167757774,69.8591403126,41.6468756786,2,5
South Africa,0.0208674304,139.9036224128,47.3221073433,2,6
South Africa,0.0277414075,129.3139483113,36.9719690878,2,7
South Africa,0.0404255319,129.0364549104,35.3823520265,2,8
South Africa,0.0476268412,139.7733990219,38.1159363403,2,9
South Africa,0.0553191489,131.5425663396,39.9131938319,2,10
South Africa,0.0585106383,133.5873391643,41.509902253,2,11
South Africa,0.0597381342,136.8362888341,42.6569975502,2,12
South Africa,0.0622749591,123.158990267,43.0603520061,2,13
South Africa,0.0627659574,125.4761806577,43.9915506655,2,14
South Africa,0.0645662848,123.1681494469,43.5250193874,2,15
South Africa,0.0611292962,135.2308160513,43.377147878,2,16
South Africa,0.0519639935,122.1553300704,42.2043821661,2,17
South Africa,0.0451718494,110.4809960218,36.4390905376,2,18
South Africa,0.0468085106,108.1966671304,41.5220006953,2,19
South Africa,0.0455810147,118.7183050105,44.6175627097,2,20
South Africa,0.0436170213,134.2784077741,46.9352222336,2,21
South Africa,0.0415711948,131.3497082556,48.9420201656,2,22
South Africa,0.0323240589,155.2845322703,48.9303096383,2,23
South Africa,0.024386252,144.8511445664,42.6404865542,3,0
South Africa,0.0185231539,166.2564737888,47.8109702253,3,1
South Africa,0.0133500209,182.1351854479,46.3138688881,3,2
South Africa,0.0102475033,171.3210997179,42.0507843219,3,3
South Africa,0.0109692671,117.3964801474,43.4400509192,3,4
South Africa,0.0171047142,91.495239399,37.1750786134,3,5
South Africa,0.0201309329,136.3516835053,45.4230599052,3,6
South Africa,0.0262684124,113.3643970997,39.4636243907,3,7
South Africa,0.0393617021,129.4135277433,35.5298183714,3,8
South Africa,0.0483633388,116.4025057558,37.2014331748,3,9
South Africa,0.056710311,123.7012081558,40.879192063,3,10
South Africa,0.0584288052,127.2575523088,47.5309333579,3,11
South Africa,0.0583469722,123.0371581107,44.1031147688,3,12
South Africa,0.0606382979,124.9702962541,43.0303585238,3,13
South Africa,0.0626022913,119.1903657639,48.2640053467,3,14
South Africa,0.0633387889,116.0065849486,46.0469510112,3,15
South Africa,0.059410802,123.2313859948,44.0987844583,3,16
South Africa,0.0509001637,108.0985245172,41.0249029224,3,17
South Africa,0.0463993453,111.625720809,41.4955099776,3,18
South Africa,0.0477086743,110.3865154951,42.5944374576,3,19
South Africa,0.0467266776,124.1169348823,46.7034125148,3,20
South Africa,0.0455810147,151.511287355,48.6096938283,3,21
South Africa,0.0423076923,149.4701693733,50.691535601,3,22
South Africa,0.0342062193,154.5738347609,49.0226641663,3,23
South Africa,0.0277414075,156.559254139,42.6150346739,4,0
South Africa,0.0198036007,173.4021840449,48.9339825952,4,1
South Africa,0.0138297872,186.1655077691,46.5963444753,4,2
South Africa,0.0105910165,154.0415560443,39.9165049325,4,3
South Africa,0.0103723404,140.5829151438,43.256719156,4,4
South Africa,0.0157937807,89.488067615,43.2995769267,4,5
South Africa,0.0198036007,127.3460386857,45.5075749749,4,6
South Africa,0.0253682488,110.2756745815,34.853964208,4,7
South Africa,0.0368248773,127.6750503707,36.4495088658,4,8
South Africa,0.0467266776,139.6857613909,37.6245865343,4,9
South Africa,0.0539279869,141.4178796567,42.7344765451,4,10
South Africa,0.0543371522,123.3303965632,41.1095187665,4,11
South Africa,0.0554828151,127.1381367328,43.808568857,4,12
South Africa,0.0545826514,124.9346738951,44.0923397395,4,13
South Africa,0.0546644845,118.5181873112,45.0264423051,4,14
South Africa,0.0570376432,119.7427187785,41.9818254696,4,15
South Africa,0.0495090016,127.7172392296,40.8225848411,4,16
South Africa,0.0411620295,113.4726113119,37.8764115125,4,17
South Africa,0.0382160393,95.6506766649,37.9777323539,4,18
South Africa,0.0371522095,95.8697978132,40.7809103057,4,19
South Africa,0.0361702128,113.7430234843,43.0026292885,4,20
South Africa,0.0346153846,127.3547620555,47.5580088126,4,21
South Africa,0.0298690671,127.1394821807,50.6695728251,4,22
South Africa,0.0238952537,129.1184798511,49.975375526,4,23
South Africa,0.0166121113,132.1094710394,46.2081351033,5,0
South Africa,0.0120712115,142.092120186,52.5940437691,5,1
South Africa,0.0100674624,168.8335839882,45.4238104607,5,2
South Africa,0.008807521,141.5883100414,42.3012595137,5,3
South Africa,0.0089941973,125.5628898851,35.047129288,5,4
South Africa,0.0108156028,121.2824092975,41.78508222,5,5
South Africa,0.0133617021,95.7214468392,37.3566091673,5,6
South Africa,0.0166875261,84.3203829398,32.4025974909,5,7
South Africa,0.0196399345,99.7130927685,33.5041269201,5,8
South Africa,0.0244472257,109.7891748086,35.0641181923,5,9
South Africa,0.029787234,115.8849739764,39.0203442478,5,10
South Africa,0.0324367724,111.927335375,42.2181958615,5,11
South Africa,0.0326776395,121.5797491512,45.0588243846,5,12
South Africa,0.0318747491,121.2988297205,45.9208141384,5,13
South Africa,0.0308309916,105.5124602675,47.4494101264,5,14
South Africa,0.027780008,113.0746956363,51.0052801854,5,15
South Africa,0.0253713368,117.4195112471,46.6826945129,5,16
South Africa,0.0248093135,118.1580578939,40.5192674815,5,17
South Africa,0.0236049779,116.4466689246,41.4303742675,5,18
South Africa,0.0240867122,96.4945026447,43.2175149729,5,19
South Africa,0.0239770867,109.0128724699,53.1206236892,5,20
South Africa,0.0230769231,128.7701085018,52.1017201441,5,21
South Africa,0.0216780409,133.5549061494,55.306724407,5,22
South Africa,0.0187397709,161.4431622728,47.8825657154,5,23
South Africa,0.0144159792,191.610326043,45.8721688398,6,0
South Africa,0.0113475177,176.5587967496,41.7515354738,6,1
South Africa,0.0090856814,185.9577895973,45.5060168841,6,2
South Africa,0.0080243161,135.4502828005,39.1671527606,6,3
South Africa,0.008392435,142.6494748709,35.9612535443,6,4
South Africa,0.0103073286,99.101635147,33.2949375538,6,5
South Africa,0.0113173382,108.9307266407,41.2975188734,6,6
South Africa,0.0140175219,95.5935392578,34.9224931235,6,7
South Africa,0.017512275,96.6846942088,30.2403795157,6,8
South Africa,0.0217675941,129.2689496743,33.4778051038,6,9
South Africa,0.0278232406,137.0211505704,40.8746798122,6,10
South Africa,0.0320785597,138.5731855263,48.1504062958,6,11
South Africa,0.0333060556,128.4283387216,45.356093421,6,12
South Africa,0.0319148936,116.7871478639,44.1872368337,6,13
South Africa,0.0301963993,100.6757016585,46.4224286696,6,14
South Africa,0.0292144026,104.3389534827,46.6434209015,6,15
South Africa,0.0301963993,128.2949149645,42.7786321301,6,16
South Africa,0.0306055646,127.8769628324,41.7722822177,6,17
South Africa,0.0306055646,134.1584339214,43.2963793425,6,18
South Africa,0.0340425532,109.2155069107,44.6201550235,6,19
South Africa,0.0342062193,133.6613856237,43.8044083163,6,20
South Africa,0.032405892,151.6847791572,45.4460437289,6,21
South Africa,0.0299509002,166.1932609868,44.2501419848,6,22
South Africa,0.0233625365,200.9325135137,49.8384862964,6,23
Spain,0.0080173221,186.3081991172,55.1874289239,0,0
Spain,0.0054424157,178.9716692927,56.0398978937,0,1
Spain,0.0046588106,159.399717193,35.9458962749,0,2
Spain,0.0043935465,122.9057909239,37.9245079777,0,3
Spain,0.0049370106,150.0403993969,29.9591620787,0,4
Spain,0.0048154093,139.2039350607,32.4083678074,0,5
Spain,0.0062662057,113.5120621688,30.7537971224,0,6
Spain,0.0138202247,67.3025194536,21.589986519,0,7
Spain,0.033059637,101.9195915717,35.417417534,0,8
Spain,0.0462942956,139.5526388297,43.4322555828,0,9
Spain,0.0532087295,156.5964509351,48.5301698085,0,10
Spain,0.0562878133,177.3252418128,53.3770278972,0,11
Spain,0.0543431288,179.5626098685,52.7592633411,0,12
Spain,0.0466184097,148.3757608338,42.0193790424,0,13
Spain,0.0425669836,163.5169259204,41.1917207816,0,14
Spain,0.0436473639,184.1134418134,45.9875955528,0,15
Spain,0.0454299914,174.9052732772,47.192019218,0,16
Spain,0.040460242,177.7701121195,48.2885880653,0,17
Spain,0.0347342264,168.6802982687,47.8020130089,0,18
Spain,0.0290622299,166.9301088586,49.0140046261,0,19
Spain,0.0253889369,154.3787218804,44.9330126897,0,20
Spain,0.0217696629,148.7002927176,44.3503887686,0,21
Spain,0.018474503,153.6386950572,46.5385996687,0,22
Spain,0.0149632671,164.0047084366,47.0097528058,0,23
Spain,0.0109054858,167.1935082554,56.899181071,1,0
Spain,0.0071910112,179.1482961091,49.9270261145,1,1
Spain,0.0058139535,146.8598192518,36.1432394185,1,2
Spain,0.0056882022,97.9283386324,24.3595235116,1,3
Spain,0.0056179775,122.7845736041,35.9939596372,1,4
Spain,0.0055541369,85.0432293688,25.1014470324,1,5
Spain,0.0078773815,104.4167240759,24.6259868799,1,6
Spain,0.0160976664,92.4255379985,21.2786266468,1,7
Spain,0.0379213483,119.6119912068,28.7708919528,1,8
Spain,0.0534788245,152.2707593964,41.1178285194,1,9
Spain,0.058718669,164.8734517329,46.8461567078,1,10
Spain,0.0609874676,172.3674895345,51.7622710611,1,11
Spain,0.0578003457,166.1895003534,49.6289209638,1,12
Spain,0.0488331893,146.9377567313,39.7764665237,1,13
Spain,0.0467804667,169.3975445245,40.8431147775,1,14
Spain,0.0480229041,179.5940122133,47.1445380056,1,15
Spain,0.0480229041,175.921778175,48.7238049914,1,16
Spain,0.0446737252,171.5508515399,49.3331337013,1,17
Spain,0.0355985307,183.2067762623,46.7109242466,1,18
Spain,0.0301426102,166.4568543798,44.224698301,1,19
Spain,0.0261992221,177.8217806227,48.9514817467,1,20
Spain,0.0234442524,156.7184813104,48.0969937825,1,21
Spain,0.0203651685,156.3683021804,45.9642038283,1,22
Spain,0.0154494382,172.5527014737,56.5149669069,1,23
Spain,0.0123375193,155.601356127,51.543838292,2,0
Spain,0.0084269663,147.0173650627,44.3606037287,2,1
Spain,0.0066937605,150.3700238029,39.3122739629,2,2
Spain,0.0054775281,170.5777933758,31.0654615712,2,3
Spain,0.0053504548,132.7209057521,36.1840460368,2,4
Spain,0.0056179775,130.8657307103,30.6350611543,2,5
Spain,0.0077247191,88.3797001497,23.4030315676,2,6
Spain,0.0157735523,69.0191033053,22.4233372284,2,7
Spain,0.0351663786,103.1387547951,29.9190207695,2,8
Spain,0.051372083,144.7719939743,41.0625944528,2,9
Spain,0.0568820225,161.1077039986,49.205956051,2,10
Spain,0.058772688,165.9814030685,50.6288126965,2,11
Spain,0.0559096802,165.9332992781,51.9935811576,2,12
Spain,0.0481849611,141.4828349124,40.7387334774,2,13
Spain,0.0475367329,164.8442340964,40.9826625939,2,14
Spain,0.0490492653,178.8823470753,47.5820529297,2,15
Spain,0.0480769231,175.2328811138,49.5971460931,2,16
Spain,0.043971478,159.2887408779,49.9114761986,2,17
Spain,0.0359766638,158.2092672715,50.2407228672,2,18
Spain,0.029494382,155.6961095057,41.3138037453,2,19
Spain,0.0266313742,149.9323697723,43.1967190353,2,20
Spain,0.0227420052,153.885909328,44.6705523381,2,21
Spain,0.0206352636,168.4619707536,47.0219613377,2,22
Spain,0.016964089,166.4225669404,48.8483259801,2,23
Spain,0.0128883014,167.2774721338,45.1650608754,3,0
Spain,0.0095388577,166.0506439857,48.0406842814,3,1
Spain,0.006717147,192.2456796007,39.9607996191,3,2
Spain,0.0056179775,212.6602732515,43.9684664029,3,3
Spain,0.0057620282,152.6784333032,42.5453124458,3,4
Spain,0.0066880685,140.7450231266,31.5216740639,3,5
Spain,0.008107763,117.82099371,41.2416228942,3,6
Spain,0.0155354277,81.9540260264,22.8206727026,3,7
Spain,0.0357605877,101.6284967501,30.5195698344,3,8
Spain,0.0499675886,151.0085330866,43.9547044321,3,9
Spain,0.0572061366,165.2628468033,49.3335977648,3,10
Spain,0.0597450303,176.6183153799,55.2500949665,3,11
Spain,0.0573141746,183.5042919976,51.6909320697,3,12
Spain,0.0502917027,151.1355986123,38.943489698,3,13
Spain,0.0460782195,164.2469524267,41.4033622149,3,14
Spain,0.0474286949,180.8774257947,45.877188881,3,15
Spain,0.0480229041,184.3704378258,50.7819578865,3,16
Spain,0.0431611927,189.0456865963,53.4000501019,3,17
Spain,0.0371110631,166.5218396629,43.5596808679,3,18
Spain,0.0298725151,167.6981878083,44.2061417016,3,19
Spain,0.0261452031,163.3553517581,43.4158951418,3,20
Spain,0.0226879862,163.2729499387,45.0387880883,3,21
Spain,0.0204191876,185.361665713,48.720240855,3,22
Spain,0.0156655143,160.5830917372,46.2056812711,3,23
Spain,0.0115113461,169.8573864359,48.4162522618,4,0
Spain,0.0090121723,171.9671036478,43.4770695913,4,1
Spain,0.0070809925,178.8767058339,42.6449509648,4,2
Spain,0.0061095506,195.6825488791,41.8091039577,4,3
Spain,0.0054775281,164.1813326866,39.7733879762,4,4
Spain,0.0051264045,148.9035880971,33.2750008113,4,5
Spain,0.0078788709,99.8868081531,20.8223069163,4,6
Spain,0.0151568352,70.5967641485,17.7462754113,4,7
Spain,0.0307908384,105.3975670253,30.807217607,4,8
Spain,0.0449978392,139.117946444,42.510939315,4,9
Spain,0.0505077787,164.4430782742,50.6787392291,4,10
Spain,0.0519122731,181.1080345222,52.9089696132,4,11
Spain,0.0500756266,174.2666434422,50.3933728361,4,12
Spain,0.0415946413,162.9541749341,42.4830948875,4,13
Spain,0.0380293863,160.3101211196,39.696148348,4,14
Spain,0.0360306828,182.141045175,45.59503826,4,15
Spain,0.0371650821,190.3929135164,49.3182707746,4,16
Spain,0.0343560933,178.9985041658,52.4490338046,4,17
Spain,0.0301426102,161.1803860709,43.4131633568,4,18
Spain,0.0246326707,166.9180615489,46.4759106479,4,19
Spain,0.0210133967,178.2426463208,48.098167091,4,20
Spain,0.0164217805,172.6543267387,47.7208553759,4,21
Spain,0.0137748487,195.8359348691,46.9920978948,4,22
Spain,0.011127917,125.4080097652,45.5729896973,4,23
Spain,0.0091292135,124.2398252817,59.0820000334,5,0
Spain,0.0067535262,132.7102214245,50.3719857695,5,1
Spain,0.0048256986,112.4538569974,47.9243310389,5,2
Spain,0.0040574282,94.1351669231,39.9376109196,5,3
Spain,0.0041257022,125.0580840062,30.4145253074,5,4
Spain,0.004261914,110.345252645,29.4015150359,5,5
Spain,0.0051649148,85.2930310634,22.4322148746,5,6
Spain,0.0062421973,71.6768886435,36.7378251505,5,7
Spain,0.0091148819,155.563936177,19.8825699154,5,8
Spain,0.0129319483,136.5616883759,23.1550993144,5,9
Spain,0.0183379266,142.4077976711,31.356030501,5,10
Spain,0.0197689209,157.2275177581,35.9264652933,5,11
Spain,0.020987916,162.1106633964,37.0745211606,5,12
Spain,0.0195569218,169.7430721983,36.8041717651,5,13
Spain,0.01748993,185.0778770104,39.451233153,5,14
Spain,0.0172249311,183.5977367325,38.0709874675,5,15
Spain,0.0163769345,201.8736989801,43.0397142859,5,16
Spain,0.0163239347,185.2579124115,49.5592431427,5,17
Spain,0.0166419334,175.5402706776,44.5971140597,5,18
Spain,0.014256943,182.3055635252,47.3283006385,5,19
Spain,0.0121542783,160.3226356793,45.5293218496,5,20
Spain,0.0105469578,149.5284619559,43.2801751481,5,21
Spain,0.0089039644,140.7050984463,48.8963925073,5,22
Spain,0.0077832397,126.949471991,46.4961849497,5,23
Spain,0.006574229,133.364495321,48.9447238233,6,0
Spain,0.0056864894,182.069051957,47.7506192308,6,1
Spain,0.0046310355,163.1239810225,24.1055689884,6,2
Spain,0.004261914,149.9506873822,27.0817408773,6,3
Spain,0.0039713289,87.6802253417,19.8103784472,6,4
Spain,0.0038389513,100.0044261294,22.1534900285,6,5
Spain,0.0049937578,168.5383942558,22.42647898,6,6
Spain,0.005958461,164.1541891625,20.6507355692,6,7
Spain,0.0081772784,127.3949984687,29.4616035314,6,8
Spain,0.0117977528,114.168858871,22.5174322807,6,9
Spain,0.0133426966,123.7553615462,36.1794867625,6,10
Spain,0.0158815903,144.3730645543,38.703811659,6,11
Spain,0.0165298185,158.5336484682,40.8591474044,6,12
Spain,0.0159896283,165.5910539352,39.1834097801,6,13
Spain,0.0151793431,172.9865655057,43.8813403185,6,14
Spain,0.0163137424,187.9959084019,45.5163550823,6,15
Spain,0.0169619706,181.8045760692,47.4877858671,6,16
Spain,0.018204408,153.2073364005,44.2349075714,6,17
Spain,0.0189066551,188.9819252023,46.2147573593,6,18
Spain,0.0175021608,179.6264019461,52.5996180798,6,19
Spain,0.0157735523,173.8209206652,48.1831056525,6,20
Spain,0.0145406477,168.8358019495,53.6195395638,6,21
Spain,0.0140449438,190.8075951102,55.0358636974,6,22
Spain,0.0108988764,193.5751519848,56.0208673265,6,23
Sri Lanka,0.0277260561,72.7492284845,48.4069760097,0,0
Sri Lanka,0.0209181892,75.4170341854,46.9735496119,0,1
Sri Lanka,0.0165832654,74.8251930664,46.8769614834,0,2
Sri Lanka,0.0144885372,66.3278100895,39.7935655169,0,3
Sri Lanka,0.0137030141,68.2891427863,50.051813767,0,4
Sri Lanka,0.016554172,57.6771830435,51.9650562165,0,5
Sri Lanka,0.0170778541,52.501893759,51.2249273597,0,6
Sri Lanka,0.0241184685,48.2196150041,40.9741146566,0,7
Sri Lanka,0.0397125567,47.4899086016,54.99057602,0,8
Sri Lanka,0.0485860584,65.1140236584,74.9184370846,0,9
Sri Lanka,0.0533282905,70.8349952389,69.398103912,0,10
Sri Lanka,0.0571104387,82.3311955102,77.7989992088,0,11
Sri Lanka,0.0562958222,78.8995108551,71.5372532054,0,12
Sri Lanka,0.0545211218,66.9964945013,59.9876503976,0,13
