country,local_dayoftheweek,local_hour,percent_activity,active_contractors,total_contractors
Botswana,2,10,0.25,1,4
Botswana,2,11,0.25,1,4
Botswana,2,17,0.25,1,4
Botswana,2,18,0.25,1,4
Botswana,2,19,0.25,1,4
Botswana,2,20,0.25,1,4
Botswana,2,21,0.25,1,4
Botswana,3,7,0.25,1,4
Botswana,3,8,0.25,1,4
Botswana,3,9,0.25,1,4
Botswana,3,10,0.25,1,4
Botswana,3,11,0.25,1,4
Botswana,3,12,0.25,1,4
Botswana,3,13,0.25,1,4
Botswana,3,14,0.25,1,4
Botswana,3,15,0.25,1,4
Botswana,3,17,0.25,1,4
Botswana,4,6,0.25,1,4
Botswana,4,11,0.25,1,4
Botswana,4,12,0.25,1,4
Botswana,4,16,0.25,1,4
Botswana,4,17,0.25,1,4
Botswana,4,18,0.25,1,4
Botswana,4,19,0.25,1,4
Botswana,4,20,0.25,1,4
Botswana,5,8,0.25,1,4
Botswana,5,9,0.25,1,4
Botswana,5,12,0.25,1,4
Botswana,5,14,0.25,1,4
Botswana,6,9,0.25,1,4
Botswana,6,10,0.25,1,4
Botswana,6,11,0.25,1,4
Botswana,6,22,0.25,1,4
Botswana,6,23,0.25,1,4
Brazil,0,0,0.0085304659,2.38,279
Brazil,0,1,0.0076055599,2.1219512195,279
Brazil,0,2,0.0063251107,1.7647058824,279
Brazil,0,3,0.0056323605,1.5714285714,279
Brazil,0,4,0.0052984261,1.4782608696,279
Brazil,0,5,0.0050179211,1.4,279
Brazil,0,6,0.0051006341,1.4230769231,279
Brazil,0,7,0.0064516129,1.8,279
Brazil,0,8,0.0105933891,2.9555555556,279
Brazil,0,9,0.0156272401,4.36,279
Brazil,0,10,0.0197821891,5.5192307692,279
Brazil,0,11,0.0215053763,6,279
Brazil,0,12,0.0224703612,6.2692307692,279
Brazil,0,13,0.0215743038,6.0192307692,279
Brazil,0,14,0.0223325062,6.2307692308,279
Brazil,0,15,0.0260545906,7.2692307692,279
Brazil,0,16,0.0283291977,7.9038461538,279
Brazil,0,17,0.0280534877,7.8269230769,279
Brazil,0,18,0.0283291977,7.9038461538,279
Brazil,0,19,0.0261235181,7.2884615385,279
Brazil,0,20,0.0267060229,7.4509803922,279
Brazil,0,21,0.0223325062,6.2307692308,279
Brazil,0,22,0.0177060932,4.94,279
Brazil,0,23,0.0125448029,3.5,279
Brazil,1,0,0.0097397538,2.7173913043,279
Brazil,1,1,0.0058940661,1.6444444444,279
Brazil,1,2,0.0052134246,1.4545454545,279
Brazil,1,3,0.0048560527,1.3548387097,279
Brazil,1,4,0.0049923195,1.3928571429,279
Brazil,1,5,0.0054341542,1.5161290323,279
Brazil,1,6,0.0067340067,1.8787878788,279
Brazil,1,7,0.0127006389,3.5434782609,279
Brazil,1,8,0.0343258892,9.5769230769,279
Brazil,1,9,0.0496277916,13.8461538462,279
Brazil,1,10,0.0593465674,16.5576923077,279
Brazil,1,11,0.0650675489,18.1538461538,279
Brazil,1,12,0.0651364764,18.1730769231,279
Brazil,1,13,0.0706506755,19.7115384615,279
Brazil,1,14,0.0769920044,21.4807692308,279
Brazil,1,15,0.0782326992,21.8269230769,279
Brazil,1,16,0.076233802,21.2692307692,279
Brazil,1,17,0.070857458,19.7692307692,279
Brazil,1,18,0.0616211745,17.1923076923,279
Brazil,1,19,0.055900193,15.5961538462,279
Brazil,1,20,0.0516266887,14.4038461538,279
Brazil,1,21,0.0460435622,12.8461538462,279
Brazil,1,22,0.0388061759,10.8269230769,279
Brazil,1,23,0.0310633214,8.6666666667,279
Brazil,2,0,0.0189550593,5.2884615385,279
Brazil,2,1,0.0111743622,3.1176470588,279
Brazil,2,2,0.0089207487,2.4888888889,279
Brazil,2,3,0.007437276,2.075,279
Brazil,2,4,0.007074137,1.9736842105,279
Brazil,2,5,0.0076029108,2.1212121212,279
Brazil,2,6,0.0078352922,2.1860465116,279
Brazil,2,7,0.0144747725,4.0384615385,279
Brazil,2,8,0.0368072787,10.2692307692,279
Brazil,2,9,0.052798456,14.7307692308,279
Brazil,2,10,0.0647229115,18.0576923077,279
Brazil,2,11,0.0698924731,19.5,279
Brazil,2,12,0.0674110835,18.8076923077,279
Brazil,2,13,0.0723049352,20.1730769231,279
Brazil,2,14,0.0802315964,22.3846153846,279
Brazil,2,15,0.0806451613,22.5,279
Brazil,2,16,0.0768541494,21.4423076923,279
Brazil,2,17,0.0718224428,20.0384615385,279
Brazil,2,18,0.0632065068,17.6346153846,279
Brazil,2,19,0.0581748001,16.2307692308,279
Brazil,2,20,0.0513509788,14.3269230769,279
Brazil,2,21,0.0475599669,13.2692307692,279
Brazil,2,22,0.0424593328,11.8461538462,279
Brazil,2,23,0.0330162669,9.2115384615,279
Brazil,3,0,0.0202646816,5.6538461538,279
Brazil,3,1,0.0119244555,3.3269230769,279
Brazil,3,2,0.0092165899,2.5714285714,279
Brazil,3,3,0.0073972394,2.0638297872,279
Brazil,3,4,0.0071684588,2,279
Brazil,3,5,0.007078853,1.975,279
Brazil,3,6,0.0074734996,2.085106383,279
Brazil,3,7,0.0147670251,4.12,279
Brazil,3,8,0.0363937138,10.1538461538,279
Brazil,3,9,0.0520402537,14.5192307692,279
Brazil,3,10,0.0634132892,17.6923076923,279
Brazil,3,11,0.0694789082,19.3846153846,279
Brazil,3,12,0.0681692859,19.0192307692,279
Brazil,3,13,0.0719602978,20.0769230769,279
Brazil,3,14,0.0794044665,22.1538461538,279
Brazil,3,15,0.0801626689,22.3653846154,279
Brazil,3,16,0.0776123518,21.6538461538,279
Brazil,3,17,0.0730631376,20.3846153846,279
Brazil,3,18,0.0623793769,17.4038461538,279
Brazil,3,19,0.0564516129,15.75,279
Brazil,3,20,0.0500413565,13.9615384615,279
Brazil,3,21,0.0474221119,13.2307692308,279
Brazil,3,22,0.0384615385,10.7307692308,279
Brazil,3,23,0.0288806176,8.0576923077,279
Brazil,4,0,0.020747174,5.7884615385,279
Brazil,4,1,0.0124758754,3.4807692308,279
Brazil,4,2,0.0092897374,2.5918367347,279
Brazil,4,3,0.0085021255,2.3720930233,279
Brazil,4,4,0.0076055599,2.1219512195,279
Brazil,4,5,0.0074441687,2.0769230769,279
Brazil,4,6,0.0086174026,2.4042553191,279
Brazil,4,7,0.0158533223,4.4230769231,279
Brazil,4,8,0.0363937138,10.1538461538,279
Brazil,4,9,0.052660601,14.6923076923,279
Brazil,4,10,0.0658257513,18.3653846154,279
Brazil,4,11,0.0683071409,19.0576923077,279
Brazil,4,12,0.0676867935,18.8846153846,279
Brazil,4,13,0.0716156603,19.9807692308,279
Brazil,4,14,0.0792666115,22.1153846154,279
Brazil,4,15,0.0816101461,22.7692307692,279
Brazil,4,16,0.0769920044,21.4807692308,279
Brazil,4,17,0.0689274883,19.2307692308,279
Brazil,4,18,0.0611386821,17.0576923077,279
Brazil,4,19,0.0552798456,15.4230769231,279
Brazil,4,20,0.0481113868,13.4230769231,279
Brazil,4,21,0.0452853598,12.6346153846,279
Brazil,4,22,0.0411497105,11.4807692308,279
Brazil,4,23,0.032464847,9.0576923077,279
Brazil,5,0,0.0211607389,5.9038461538,279
Brazil,5,1,0.0129583678,3.6153846154,279
Brazil,5,2,0.0099900862,2.7872340426,279
Brazil,5,3,0.0089224434,2.4893617021,279
Brazil,5,4,0.0078697211,2.1956521739,279
Brazil,5,5,0.0081459759,2.2727272727,279
Brazil,5,6,0.0092864125,2.5909090909,279
Brazil,5,7,0.0155072782,4.3265306122,279
Brazil,5,8,0.0352219465,9.8269230769,279
Brazil,5,9,0.0496967191,13.8653846154,279
Brazil,5,10,0.0607940447,16.9615384615,279
Brazil,5,11,0.0651364764,18.1730769231,279
Brazil,5,12,0.061965812,17.2884615385,279
Brazil,5,13,0.0654811139,18.2692307692,279
Brazil,5,14,0.0742349049,20.7115384615,279
Brazil,5,15,0.0740970499,20.6730769231,279
Brazil,5,16,0.0700992556,19.5576923077,279
Brazil,5,17,0.0614143921,17.1346153846,279
Brazil,5,18,0.0491452991,13.7115384615,279
Brazil,5,19,0.0432864626,12.0769230769,279
Brazil,5,20,0.0374276261,10.4423076923,279
Brazil,5,21,0.0306350172,8.5471698113,279
Brazil,5,22,0.0238723203,6.6603773585,279
Brazil,5,23,0.0182657844,5.0961538462,279
Brazil,6,0,0.0129313374,3.6078431373,279
Brazil,6,1,0.0091689589,2.5581395349,279
Brazil,6,2,0.0076164875,2.125,279
Brazil,6,3,0.0065412186,1.825,279
Brazil,6,4,0.0056061024,1.5641025641,279
Brazil,6,5,0.0054306506,1.5151515152,279
Brazil,6,6,0.0053763441,1.5,279
Brazil,6,7,0.0069977812,1.9523809524,279
Brazil,6,8,0.011411016,3.1836734694,279
Brazil,6,9,0.014957265,4.1730769231,279
Brazil,6,10,0.0193686242,5.4038461538,279
Brazil,6,11,0.0208850289,5.8269230769,279
Brazil,6,12,0.0223325062,6.2307692308,279
Brazil,6,13,0.0221946512,6.1923076923,279
Brazil,6,14,0.0246162169,6.8679245283,279
Brazil,6,15,0.0252924866,7.0566037736,279
Brazil,6,16,0.0243457091,6.7924528302,279
Brazil,6,17,0.0231960506,6.4716981132,279
Brazil,6,18,0.0217162134,6.0588235294,279
Brazil,6,19,0.0222784454,6.2156862745,279
Brazil,6,20,0.0190929143,5.3269230769,279
Brazil,6,21,0.0172318721,4.8076923077,279
Brazil,6,22,0.0147504825,4.1153846154,279
Brazil,6,23,0.0111743622,3.1176470588,279
Brunei Darussalam,1,11,0.3333333333,1,3
Brunei Darussalam,1,12,0.3333333333,1,3
Brunei Darussalam,1,13,0.3333333333,1,3
Brunei Darussalam,1,14,0.3333333333,1,3
Brunei Darussalam,1,15,0.3333333333,1,3
Brunei Darussalam,1,16,0.3333333333,1,3
Brunei Darussalam,2,10,0.3333333333,1,3
Brunei Darussalam,2,11,0.3333333333,1,3
Brunei Darussalam,2,12,0.3333333333,1,3
Brunei Darussalam,2,13,0.3333333333,1,3
Brunei Darussalam,2,14,0.3333333333,1,3
Brunei Darussalam,2,15,0.3333333333,1,3
Brunei Darussalam,2,16,0.3333333333,1,3
Brunei Darussalam,2,17,0.3333333333,1,3
Brunei Darussalam,2,19,0.3333333333,1,3
Brunei Darussalam,2,20,0.3333333333,1,3
Brunei Darussalam,3,8,0.3333333333,1,3
Brunei Darussalam,3,9,0.3333333333,1,3
Brunei Darussalam,3,10,0.3333333333,1,3
Brunei Darussalam,3,11,0.3333333333,1,3
Brunei Darussalam,3,12,0.3333333333,1,3
Brunei Darussalam,3,13,0.3333333333,1,3
Brunei Darussalam,3,15,0.3333333333,1,3
Brunei Darussalam,3,17,0.3333333333,1,3
Brunei Darussalam,3,18,0.3333333333,1,3
Brunei Darussalam,4,11,0.3333333333,1,3
Brunei Darussalam,4,12,0.3333333333,1,3
Brunei Darussalam,4,13,0.3333333333,1,3
Brunei Darussalam,4,14,0.3333333333,1,3
Brunei Darussalam,5,10,0.3333333333,1,3
Brunei Darussalam,5,11,0.3333333333,1,3
Brunei Darussalam,5,12,0.3333333333,1,3
Brunei Darussalam,6,10,0.3333333333,1,3
Brunei Darussalam,6,11,0.3333333333,1,3
Brunei Darussalam,6,15,0.3333333333,1,3
Brunei Darussalam,6,19,0.3333333333,1,3
Bulgaria,0,0,0.0191653585,5.6346153846,294
Bulgaria,0,1,0.0139324961,4.0961538462,294
Bulgaria,0,2,0.010670935,3.137254902,294
Bulgaria,0,3,0.0084656085,2.4888888889,294
Bulgaria,0,4,0.0068899355,2.0256410256,294
Bulgaria,0,5,0.0063666492,1.8717948718,294
Bulgaria,0,6,0.0071345611,2.0975609756,294
Bulgaria,0,7,0.0096125407,2.8260869565,294
Bulgaria,0,8,0.0105442177,3.1,294
Bulgaria,0,9,0.0152060824,4.4705882353,294
Bulgaria,0,10,0.0215855573,6.3461538462,294
Bulgaria,0,11,0.0272762951,8.0192307692,294
Bulgaria,0,12,0.0310047096,9.1153846154,294
Bulgaria,0,13,0.0326399791,9.5961538462,294
Bulgaria,0,14,0.0336865515,9.9038461538,294
Bulgaria,0,15,0.0361067504,10.6153846154,294
Bulgaria,0,16,0.0368916797,10.8461538462,294
Bulgaria,0,17,0.0393118786,11.5576923077,294
Bulgaria,0,18,0.0370879121,10.9038461538,294
Bulgaria,0,19,0.0366954474,10.7884615385,294
Bulgaria,0,20,0.0383961277,11.2884615385,294
Bulgaria,0,21,0.0406200942,11.9423076923,294
Bulgaria,0,22,0.0399659864,11.75,294
Bulgaria,0,23,0.0357142857,10.5,294
Bulgaria,1,0,0.0279958137,8.2307692308,294
Bulgaria,1,1,0.0183150183,5.3846153846,294
Bulgaria,1,2,0.0106122449,3.12,294
Bulgaria,1,3,0.0060468632,1.7777777778,294
Bulgaria,1,4,0.0055157198,1.6216216216,294
Bulgaria,1,5,0.006547619,1.925,294
Bulgaria,1,6,0.0102040816,3,294
Bulgaria,1,7,0.0149136578,4.3846153846,294
Bulgaria,1,8,0.0230245945,6.7692307692,294
Bulgaria,1,9,0.0319204605,9.3846153846,294
Bulgaria,1,10,0.0417974882,12.2884615385,294
Bulgaria,1,11,0.0477498692,14.0384615385,294
Bulgaria,1,12,0.0512166405,15.0576923077,294
Bulgaria,1,13,0.0552066981,16.2307692308,294
Bulgaria,1,14,0.0590659341,17.3653846154,294
Bulgaria,1,15,0.0622056515,18.2884615385,294
Bulgaria,1,16,0.0639717425,18.8076923077,294
Bulgaria,1,17,0.0636446886,18.7115384615,294
Bulgaria,1,18,0.0532443747,15.6538461538,294
Bulgaria,1,19,0.049581371,14.5769230769,294
Bulgaria,1,20,0.0497121926,14.6153846154,294
Bulgaria,1,21,0.0497776033,14.6346153846,294
Bulgaria,1,22,0.0491889063,14.4615384615,294
Bulgaria,1,23,0.041274202,12.1346153846,294
Bulgaria,2,0,0.0298927263,8.7884615385,294
Bulgaria,2,1,0.0219126112,6.4423076923,294
Bulgaria,2,2,0.0140722956,4.137254902,294
Bulgaria,2,3,0.0089014329,2.6170212766,294
Bulgaria,2,4,0.0062615955,1.8409090909,294
Bulgaria,2,5,0.0073438466,2.1590909091,294
Bulgaria,2,6,0.0116326531,3.42,294
Bulgaria,2,7,0.0170722135,5.0192307692,294
Bulgaria,2,8,0.0267530089,7.8653846154,294
Bulgaria,2,9,0.0378728414,11.1346153846,294
Bulgaria,2,10,0.0478806907,14.0769230769,294
Bulgaria,2,11,0.0537676609,15.8076923077,294
Bulgaria,2,12,0.056122449,16.5,294
Bulgaria,2,13,0.0600470958,17.6538461538,294
Bulgaria,2,14,0.0642987964,18.9038461538,294
Bulgaria,2,15,0.0678309785,19.9423076923,294
Bulgaria,2,16,0.0686159079,20.1730769231,294
Bulgaria,2,17,0.0654761905,19.25,294
Bulgaria,2,18,0.0580847724,17.0769230769,294
Bulgaria,2,19,0.0535714286,15.75,294
Bulgaria,2,20,0.0527864992,15.5192307692,294
Bulgaria,2,21,0.0549450549,16.1538461538,294
Bulgaria,2,22,0.0532443747,15.6538461538,294
Bulgaria,2,23,0.0447409733,13.1538461538,294
Bulgaria,3,0,0.0319858713,9.4038461538,294
Bulgaria,3,1,0.0227629513,6.6923076923,294
Bulgaria,3,2,0.0153061224,4.5,294
Bulgaria,3,3,0.0120088852,3.5306122449,294
Bulgaria,3,4,0.0083900227,2.4666666667,294
Bulgaria,3,5,0.0072695745,2.137254902,294
Bulgaria,3,6,0.0114045618,3.3529411765,294
Bulgaria,3,7,0.0165489273,4.8653846154,294
Bulgaria,3,8,0.0262297227,7.7115384615,294
Bulgaria,3,9,0.0397043433,11.6730769231,294
Bulgaria,3,10,0.0477498692,14.0384615385,294
Bulgaria,3,11,0.0511512297,15.0384615385,294
Bulgaria,3,12,0.0588697017,17.3076923077,294
Bulgaria,3,13,0.0629251701,18.5,294
Bulgaria,3,14,0.0662611198,19.4807692308,294
Bulgaria,3,15,0.0695316588,20.4423076923,294
Bulgaria,3,16,0.0702511774,20.6538461538,294
Bulgaria,3,17,0.0661957091,19.4615384615,294
Bulgaria,3,18,0.0569727891,16.75,294
Bulgaria,3,19,0.0543563579,15.9807692308,294
Bulgaria,3,20,0.0548796442,16.1346153846,294
Bulgaria,3,21,0.0558608059,16.4230769231,294
Bulgaria,3,22,0.0520669806,15.3076923077,294
Bulgaria,3,23,0.0453296703,13.3269230769,294
Bulgaria,4,0,0.0339481947,9.9807692308,294
Bulgaria,4,1,0.0250523286,7.3653846154,294
Bulgaria,4,2,0.0167451596,4.9230769231,294
Bulgaria,4,3,0.0106205748,3.1224489796,294
Bulgaria,4,4,0.0072192142,2.1224489796,294
Bulgaria,4,5,0.007985803,2.347826087,294
Bulgaria,4,6,0.0117687075,3.46,294
Bulgaria,4,7,0.0173338566,5.0961538462,294
Bulgaria,4,8,0.0285845107,8.4038461538,294
Bulgaria,4,9,0.0400313972,11.7692307692,294
Bulgaria,4,10,0.0508241758,14.9423076923,294
Bulgaria,4,11,0.0552721088,16.25,294
Bulgaria,4,12,0.0605049712,17.7884615385,294
Bulgaria,4,13,0.0641025641,18.8461538462,294
Bulgaria,4,14,0.0661957091,19.4615384615,294
Bulgaria,4,15,0.0703165882,20.6730769231,294
Bulgaria,4,16,0.0692046049,20.3461538462,294
Bulgaria,4,17,0.0633176347,18.6153846154,294
Bulgaria,4,18,0.0582155939,17.1153846154,294
Bulgaria,4,19,0.0523940345,15.4038461538,294
Bulgaria,4,20,0.0520015699,15.2884615385,294
Bulgaria,4,21,0.0541601256,15.9230769231,294
Bulgaria,4,22,0.051674516,15.1923076923,294
Bulgaria,4,23,0.0413396128,12.1538461538,294
Bulgaria,5,0,0.0323783359,9.5192307692,294
Bulgaria,5,1,0.0245290424,7.2115384615,294
Bulgaria,5,2,0.0174736561,5.137254902,294
Bulgaria,5,3,0.0111064834,3.2653061224,294
Bulgaria,5,4,0.0075662918,2.2244897959,294
Bulgaria,5,5,0.0080471213,2.3658536585,294
Bulgaria,5,6,0.0113605442,3.34,294
Bulgaria,5,7,0.0164835165,4.8461538462,294
Bulgaria,5,8,0.0274725275,8.0769230769,294
Bulgaria,5,9,0.0360413396,10.5961538462,294
Bulgaria,5,10,0.0457875458,13.4615384615,294
Bulgaria,5,11,0.0505625327,14.8653846154,294
Bulgaria,5,12,0.055533752,16.3269230769,294
Bulgaria,5,13,0.0585426478,17.2115384615,294
Bulgaria,5,14,0.0608974359,17.9038461538,294
Bulgaria,5,15,0.0641025641,18.8461538462,294
Bulgaria,5,16,0.0626635269,18.4230769231,294
Bulgaria,5,17,0.0587388802,17.2692307692,294
Bulgaria,5,18,0.0516091052,15.1730769231,294
Bulgaria,5,19,0.0435635793,12.8076923077,294
Bulgaria,5,20,0.0419937206,12.3461538462,294
Bulgaria,5,21,0.0392464678,11.5384615385,294
Bulgaria,5,22,0.0363683935,10.6923076923,294
Bulgaria,5,23,0.0304814233,8.9615384615,294
Bulgaria,6,0,0.0240057561,7.0576923077,294
Bulgaria,6,1,0.0185766614,5.4615384615,294
Bulgaria,6,2,0.0130052021,3.8235294118,294
Bulgaria,6,3,0.0099914966,2.9375,294
Bulgaria,6,4,0.0077745384,2.2857142857,294
Bulgaria,6,5,0.0068899355,2.0256410256,294
Bulgaria,6,6,0.0065901361,1.9375,294
Bulgaria,6,7,0.0099958351,2.9387755102,294
Bulgaria,6,8,0.013670853,4.0192307692,294
Bulgaria,6,9,0.0171993326,5.0566037736,294
Bulgaria,6,10,0.0225901681,6.641509434,294
Bulgaria,6,11,0.028109357,8.2641509434,294
Bulgaria,6,12,0.0314465409,9.2452830189,294
Bulgaria,6,13,0.0340136054,10,294
Bulgaria,6,14,0.035746374,10.5094339623,294
Bulgaria,6,15,0.0361314337,10.6226415094,294
Bulgaria,6,16,0.0369657297,10.8679245283,294
Bulgaria,6,17,0.0369657297,10.8679245283,294
Bulgaria,6,18,0.0335001925,9.8490566038,294
Bulgaria,6,19,0.031254011,9.1886792453,294
Bulgaria,6,20,0.0295854191,8.6981132075,294
Bulgaria,6,21,0.0287511231,8.4528301887,294
Bulgaria,6,22,0.0270825311,7.9622641509,294
Bulgaria,6,23,0.0231035811,6.7924528302,294
Cambodia,0,0,0.0555555556,1,18
Cambodia,0,1,0.0555555556,1,18
Cambodia,0,2,0.0555555556,1,18
Cambodia,0,3,0.0555555556,1,18
Cambodia,0,4,0.0555555556,1,18
Cambodia,0,5,0.0555555556,1,18
Cambodia,0,6,0.0555555556,1,18
Cambodia,0,7,0.0641025641,1.1538461538,18
Cambodia,0,8,0.0681818182,1.2272727273,18
Cambodia,0,9,0.0722222222,1.3,18
Cambodia,0,10,0.0798611111,1.4375,18
Cambodia,0,11,0.0878136201,1.5806451613,18
Cambodia,0,12,0.0681818182,1.2272727273,18
Cambodia,0,13,0.0555555556,1,18
Cambodia,0,14,0.0653594771,1.1764705882,18
Cambodia,0,15,0.0740740741,1.3333333333,18
Cambodia,0,16,0.0823045267,1.4814814815,18
Cambodia,0,17,0.0755555556,1.36,18
Cambodia,0,18,0.0724637681,1.3043478261,18
Cambodia,0,19,0.0631313131,1.1363636364,18
Cambodia,0,20,0.0654761905,1.1785714286,18
Cambodia,0,21,0.0784313725,1.4117647059,18
Cambodia,0,22,0.0905349794,1.6296296296,18
Cambodia,0,23,0.0718954248,1.2941176471,18
Cambodia,1,0,0.0694444444,1.25,18
Cambodia,1,1,0.0555555556,1,18
Cambodia,1,2,0.0555555556,1,18
Cambodia,1,3,0.0555555556,1,18
Cambodia,1,4,0.0555555556,1,18
Cambodia,1,5,0.0555555556,1,18
Cambodia,1,6,0.0555555556,1,18
Cambodia,1,7,0.0694444444,1.25,18
Cambodia,1,8,0.0823045267,1.4814814815,18
Cambodia,1,9,0.081871345,1.4736842105,18
Cambodia,1,10,0.0868945869,1.5641025641,18
Cambodia,1,11,0.0954415954,1.7179487179,18
Cambodia,1,12,0.0766283525,1.3793103448,18
Cambodia,1,13,0.0814814815,1.4666666667,18
Cambodia,1,14,0.0994832041,1.7906976744,18
Cambodia,1,15,0.1124031008,2.023255814,18
Cambodia,1,16,0.1020671835,1.8372093023,18
Cambodia,1,17,0.0904761905,1.6285714286,18
Cambodia,1,18,0.0748792271,1.347826087,18
Cambodia,1,19,0.0717592593,1.2916666667,18
Cambodia,1,20,0.097826087,1.7608695652,18
Cambodia,1,21,0.1394335512,2.5098039216,18
Cambodia,1,22,0.1416122004,2.5490196078,18
Cambodia,1,23,0.1168981481,2.1041666667,18
Cambodia,2,0,0.0824915825,1.4848484848,18
Cambodia,2,1,0.0666666667,1.2,18
Cambodia,2,2,0.0555555556,1,18
Cambodia,2,3,0.0555555556,1,18
Cambodia,2,4,0.0555555556,1,18
Cambodia,2,5,0.0555555556,1,18
Cambodia,2,6,0.0555555556,1,18
Cambodia,2,7,0.0679012346,1.2222222222,18
Cambodia,2,8,0.0891812865,1.6052631579,18
Cambodia,2,9,0.1020671835,1.8372093023,18
Cambodia,2,10,0.1076388889,1.9375,18
Cambodia,2,11,0.1040189125,1.8723404255,18
Cambodia,2,12,0.0925925926,1.6666666667,18
Cambodia,2,13,0.0925925926,1.6666666667,18
Cambodia,2,14,0.1028368794,1.8510638298,18
Cambodia,2,15,0.119047619,2.1428571429,18
Cambodia,2,16,0.1156462585,2.0816326531,18
Cambodia,2,17,0.1002415459,1.8043478261,18
Cambodia,2,18,0.0723905724,1.303030303,18
Cambodia,2,19,0.0823045267,1.4814814815,18
Cambodia,2,20,0.1111111111,2,18
Cambodia,2,21,0.1488888889,2.68,18
Cambodia,2,22,0.1394335512,2.5098039216,18
Cambodia,2,23,0.125,2.25,18
Cambodia,3,0,0.080952381,1.4571428571,18
Cambodia,3,1,0.0555555556,1,18
Cambodia,3,2,0.0555555556,1,18
Cambodia,3,3,0.0555555556,1,18
Cambodia,3,4,0.0555555556,1,18
Cambodia,3,5,0.0555555556,1,18
Cambodia,3,6,0.0555555556,1,18
Cambodia,3,7,0.0740740741,1.3333333333,18
Cambodia,3,8,0.087037037,1.5666666667,18
Cambodia,3,9,0.0975609756,1.756097561,18
Cambodia,3,10,0.1014492754,1.8260869565,18
Cambodia,3,11,0.0992907801,1.7872340426,18
Cambodia,3,12,0.0885885886,1.5945945946,18
Cambodia,3,13,0.0885416667,1.59375,18
Cambodia,3,14,0.1050724638,1.8913043478,18
Cambodia,3,15,0.1201814059,2.1632653061,18
Cambodia,3,16,0.1203703704,2.1666666667,18
Cambodia,3,17,0.0983796296,1.7708333333,18
Cambodia,3,18,0.0805555556,1.45,18
Cambodia,3,19,0.0806451613,1.4516129032,18
Cambodia,3,20,0.1022727273,1.8409090909,18
Cambodia,3,21,0.1455555556,2.62,18
Cambodia,3,22,0.1411111111,2.54,18
Cambodia,3,23,0.1167800454,2.1020408163,18
Cambodia,4,0,0.0945945946,1.7027027027,18
Cambodia,4,1,0.0628019324,1.1304347826,18
Cambodia,4,2,0.0614035088,1.1052631579,18
Cambodia,4,3,0.0598290598,1.0769230769,18
Cambodia,4,4,0.0601851852,1.0833333333,18
Cambodia,4,5,0.0601851852,1.0833333333,18
Cambodia,4,6,0.0598290598,1.0769230769,18
Cambodia,4,7,0.0748792271,1.347826087,18
Cambodia,4,8,0.0902777778,1.625,18
Cambodia,4,9,0.1020671835,1.8372093023,18
Cambodia,4,10,0.1040189125,1.8723404255,18
Cambodia,4,11,0.1030092593,1.8541666667,18
Cambodia,4,12,0.1013888889,1.825,18
Cambodia,4,13,0.0909090909,1.6363636364,18
Cambodia,4,14,0.1099537037,1.9791666667,18
Cambodia,4,15,0.126984127,2.2857142857,18
Cambodia,4,16,0.1288416076,2.3191489362,18
Cambodia,4,17,0.1085858586,1.9545454545,18
Cambodia,4,18,0.0747126437,1.3448275862,18
Cambodia,4,19,0.0804597701,1.4482758621,18
Cambodia,4,20,0.1111111111,2,18
Cambodia,4,21,0.1427015251,2.568627451,18
Cambodia,4,22,0.1427015251,2.568627451,18
Cambodia,4,23,0.1266666667,2.28,18
Cambodia,5,0,0.0866013072,1.5588235294,18
Cambodia,5,1,0.0757575758,1.3636363636,18
Cambodia,5,2,0.0763888889,1.375,18
Cambodia,5,3,0.0555555556,1,18
Cambodia,5,4,0.0555555556,1,18
Cambodia,5,5,0.0555555556,1,18
Cambodia,5,6,0.0598290598,1.0769230769,18
Cambodia,5,7,0.0767195767,1.380952381,18
Cambodia,5,8,0.0789473684,1.4210526316,18
Cambodia,5,9,0.0984848485,1.7727272727,18
Cambodia,5,10,0.1064814815,1.9166666667,18
Cambodia,5,11,0.1016548463,1.829787234,18
Cambodia,5,12,0.087962963,1.5833333333,18
Cambodia,5,13,0.0800653595,1.4411764706,18
Cambodia,5,14,0.1138211382,2.0487804878,18
Cambodia,5,15,0.1203703704,2.1666666667,18
Cambodia,5,16,0.1145124717,2.0612244898,18
Cambodia,5,17,0.1024691358,1.8444444444,18
Cambodia,5,18,0.0789473684,1.4210526316,18
Cambodia,5,19,0.0709876543,1.2777777778,18
Cambodia,5,20,0.095410628,1.7173913043,18
Cambodia,5,21,0.1428571429,2.5714285714,18
Cambodia,5,22,0.1344444444,2.42,18
Cambodia,5,23,0.112345679,2.0222222222,18
Cambodia,6,0,0.0705128205,1.2692307692,18
Cambodia,6,1,0.0598290598,1.0769230769,18
Cambodia,6,2,0.0555555556,1,18
Cambodia,6,3,0.0555555556,1,18
Cambodia,6,4,0.0555555556,1,18
Cambodia,6,5,0.0555555556,1,18
Cambodia,6,6,0.0617283951,1.1111111111,18
Cambodia,6,7,0.0666666667,1.2,18
Cambodia,6,8,0.0720164609,1.2962962963,18
Cambodia,6,9,0.0797720798,1.4358974359,18
Cambodia,6,10,0.0853658537,1.5365853659,18
Cambodia,6,11,0.0846560847,1.5238095238,18
Cambodia,6,12,0.0661375661,1.1904761905,18
Cambodia,6,13,0.0722222222,1.3,18
Cambodia,6,14,0.0796296296,1.4333333333,18
