active_contractors,total_contractors,percent_activity,utc_dayoftheweek,utc_hour,country
21.4615384615,700,0.0306593407,0,14,Romania
21.5769230769,700,0.0308241758,0,15,Romania
21.7115384615,700,0.0310164835,0,16,Romania
22.5192307692,700,0.0321703297,0,17,Romania
22.8846153846,700,0.0326923077,0,18,Romania
22.3846153846,700,0.031978022,0,19,Romania
20.9423076923,700,0.0299175824,0,20,Romania
17.9807692308,700,0.0256868132,0,21,Romania
14.2307692308,700,0.0203296703,0,22,Romania
10.0961538462,700,0.0144230769,0,23,Romania
6.9423076923,700,0.0099175824,1,0,Romania
4.68,700,0.0066857143,1,1,Romania
4.02,700,0.0057428571,1,2,Romania
3.9,700,0.0055714286,1,3,Romania
4.9615384615,700,0.0070879121,1,4,Romania
8.1346153846,700,0.0116208791,1,5,Romania
13.6538461538,700,0.0195054945,1,6,Romania
19.6346153846,700,0.0280494505,1,7,Romania
26.1538461538,700,0.0373626374,1,8,Romania
31.0769230769,700,0.0443956044,1,9,Romania
35.3269230769,700,0.050467033,1,10,Romania
37.4615384615,700,0.0535164835,1,11,Romania
40.5192307692,700,0.0578846154,1,12,Romania
42.3269230769,700,0.060467033,1,13,Romania
41.9615384615,700,0.0599450549,1,14,Romania
42.8846153846,700,0.0612637363,1,15,Romania
42.5384615385,700,0.0607692308,1,16,Romania
41.1153846154,700,0.0587362637,1,17,Romania
40.5192307692,700,0.0578846154,1,18,Romania
38.9615384615,700,0.0556593407,1,19,Romania
36.25,700,0.0517857143,1,20,Romania
31.0961538462,700,0.0444230769,1,21,Romania
21.9807692308,700,0.0314010989,1,22,Romania
14.9615384615,700,0.0213736264,1,23,Romania
10.2884615385,700,0.0146978022,2,0,Romania
7.1538461538,700,0.0102197802,2,1,Romania
5.4423076923,700,0.0077747253,2,2,Romania
5.0384615385,700,0.0071978022,2,3,Romania
6.7307692308,700,0.0096153846,2,4,Romania
10.2692307692,700,0.0146703297,2,5,Romania
16.6923076923,700,0.0238461538,2,6,Romania
23.1923076923,700,0.0331318681,2,7,Romania
30.2884615385,700,0.0432692308,2,8,Romania
35.4615384615,700,0.0506593407,2,9,Romania
38.3269230769,700,0.0547527473,2,10,Romania
40.9807692308,700,0.058543956,2,11,Romania
43.8461538462,700,0.0626373626,2,12,Romania
45.7884615385,700,0.0654120879,2,13,Romania
45.9615384615,700,0.0656593407,2,14,Romania
46.3269230769,700,0.0661813187,2,15,Romania
44.2307692308,700,0.0631868132,2,16,Romania
43.1923076923,700,0.0617032967,2,17,Romania
42.7692307692,700,0.0610989011,2,18,Romania
41.8461538462,700,0.0597802198,2,19,Romania
39.0769230769,700,0.0558241758,2,20,Romania
33.3269230769,700,0.0476098901,2,21,Romania
25.2307692308,700,0.036043956,2,22,Romania
16.6923076923,700,0.0238461538,2,23,Romania
11.3846153846,700,0.0162637363,3,0,Romania
7.5769230769,700,0.0108241758,3,1,Romania
5.8269230769,700,0.0083241758,3,2,Romania
5.1730769231,700,0.0073901099,3,3,Romania
6.2884615385,700,0.0089835165,3,4,Romania
10.1538461538,700,0.0145054945,3,5,Romania
16.0576923077,700,0.0229395604,3,6,Romania
22.8076923077,700,0.0325824176,3,7,Romania
29.75,700,0.0425,3,8,Romania
36.0961538462,700,0.0515659341,3,9,Romania
39.9038461538,700,0.0570054945,3,10,Romania
41.3461538462,700,0.0590659341,3,11,Romania
44.9423076923,700,0.0642032967,3,12,Romania
47.9807692308,700,0.068543956,3,13,Romania
46.75,700,0.0667857143,3,14,Romania
47.2884615385,700,0.0675549451,3,15,Romania
45.5961538462,700,0.0651373626,3,16,Romania
45.0961538462,700,0.0644230769,3,17,Romania
44.1346153846,700,0.0630494505,3,18,Romania
42.7884615385,700,0.0611263736,3,19,Romania
39.75,700,0.0567857143,3,20,Romania
34.0769230769,700,0.0486813187,3,21,Romania
25.4615384615,700,0.0363736264,3,22,Romania
16.7307692308,700,0.0239010989,3,23,Romania
11.3076923077,700,0.0161538462,4,0,Romania
7.75,700,0.0110714286,4,1,Romania
6.4230769231,700,0.0091758242,4,2,Romania
5.8846153846,700,0.0084065934,4,3,Romania
7.1538461538,700,0.0102197802,4,4,Romania
10,700,0.0142857143,4,5,Romania
16.7115384615,700,0.0238736264,4,6,Romania
23.9807692308,700,0.0342582418,4,7,Romania
30.6153846154,700,0.0437362637,4,8,Romania
36.5576923077,700,0.0522252747,4,9,Romania
39.5961538462,700,0.0565659341,4,10,Romania
42.3076923077,700,0.0604395604,4,11,Romania
46.0384615385,700,0.0657692308,4,12,Romania
47.5192307692,700,0.0678846154,4,13,Romania
47.1346153846,700,0.0673351648,4,14,Romania
47.9807692308,700,0.068543956,4,15,Romania
45.7307692308,700,0.0653296703,4,16,Romania
43.9615384615,700,0.0628021978,4,17,Romania
42.8076923077,700,0.0611538462,4,18,Romania
40.9807692308,700,0.058543956,4,19,Romania
39.5384615385,700,0.0564835165,4,20,Romania
33.4230769231,700,0.0477472527,4,21,Romania
24.9038461538,700,0.0355769231,4,22,Romania
16.5961538462,700,0.0237087912,4,23,Romania
10.8846153846,700,0.0155494505,5,0,Romania
7.9423076923,700,0.0113461538,5,1,Romania
5.9615384615,700,0.0085164835,5,2,Romania
5.5961538462,700,0.0079945055,5,3,Romania
7.0384615385,700,0.0100549451,5,4,Romania
10.4615384615,700,0.0149450549,5,5,Romania
16.1153846154,700,0.023021978,5,6,Romania
21.8846153846,700,0.0312637363,5,7,Romania
28.8653846154,700,0.0412362637,5,8,Romania
34.3653846154,700,0.0490934066,5,9,Romania
37.8846153846,700,0.0541208791,5,10,Romania
39.7115384615,700,0.0567307692,5,11,Romania
41.7884615385,700,0.0596978022,5,12,Romania
43.8269230769,700,0.0626098901,5,13,Romania
43.1346153846,700,0.0616208791,5,14,Romania
42.6153846154,700,0.0608791209,5,15,Romania
40.1730769231,700,0.0573901099,5,16,Romania
38.4423076923,700,0.0549175824,5,17,Romania
35.4807692308,700,0.0506868132,5,18,Romania
32.75,700,0.0467857143,5,19,Romania
28.7307692308,700,0.041043956,5,20,Romania
24.5576923077,700,0.0350824176,5,21,Romania
18.8653846154,700,0.0269505495,5,22,Romania
13.2692307692,700,0.018956044,5,23,Romania
9.0961538462,700,0.0129945055,6,0,Romania
6.3461538462,700,0.0090659341,6,1,Romania
5.2307692308,700,0.0074725275,6,2,Romania
4.1923076923,700,0.005989011,6,3,Romania
4.1923076923,700,0.005989011,6,4,Romania
5.6153846154,700,0.008021978,6,5,Romania
8.8653846154,700,0.0126648352,6,6,Romania
12.2307692308,700,0.0174725275,6,7,Romania
16.3269230769,700,0.0233241758,6,8,Romania
18.5961538462,700,0.0265659341,6,9,Romania
20.1346153846,700,0.0287637363,6,10,Romania
20.679245283,700,0.029541779,6,11,Romania
21.1320754717,700,0.0301886792,6,12,Romania
21.3018867925,700,0.0304312668,6,13,Romania
21.6981132075,700,0.0309973046,6,14,Romania
22.320754717,700,0.0318867925,6,15,Romania
22.0566037736,700,0.031509434,6,16,Romania
20.7547169811,700,0.0296495957,6,17,Romania
19.1132075472,700,0.0273045822,6,18,Romania
17.4150943396,700,0.0248787062,6,19,Romania
16.0188679245,700,0.022884097,6,20,Romania
13.9811320755,700,0.0199730458,6,21,Romania
12.0566037736,700,0.0172237197,6,22,Romania
8.641509434,700,0.0123450135,6,23,Romania
24.4423076923,1791,0.0136472963,0,0,Russia
21.3846153846,1791,0.0119400421,0,1,Russia
22.7307692308,1791,0.0126916634,0,2,Russia
27.1538461538,1791,0.0151612765,0,3,Russia
36.0769230769,1791,0.0201434523,0,4,Russia
47.9615384615,1791,0.0267791951,0,5,Russia
61.1346153846,1791,0.0341343469,0,6,Russia
73.2307692308,1791,0.0408882017,0,7,Russia
82.8269230769,1791,0.0462461882,0,8,Russia
91.7115384615,1791,0.0512068891,0,9,Russia
95.8461538462,1791,0.0535154405,0,10,Russia
98.8846153846,1791,0.0552119572,0,11,Russia
100.3269230769,1791,0.0560172658,0,12,Russia
100.6153846154,1791,0.0561783275,0,13,Russia
101.8846153846,1791,0.0568869991,0,14,Russia
102.4807692308,1791,0.05721986,0,15,Russia
101,1791,0.0563930765,0,16,Russia
97.6538461538,1791,0.0545247606,0,17,Russia
93.6538461538,1791,0.0522913714,0,18,Russia
87.2692307692,1791,0.0487265387,0,19,Russia
77.25,1791,0.0431323283,0,20,Russia
63.3653846154,1791,0.0353798909,0,21,Russia
49.2115384615,1791,0.0274771292,0,22,Russia
37.0769230769,1791,0.0207017996,0,23,Russia
30.0192307692,1791,0.0167611562,1,0,Russia
28.8653846154,1791,0.0161169093,1,1,Russia
46,1791,0.0256839754,1,2,Russia
74.4615384615,1791,0.0415753984,1,3,Russia
111.5576923077,1791,0.0622879354,1,4,Russia
162.6923076923,1791,0.0908388094,1,5,Russia
211.5,1791,0.1180904523,1,6,Russia
248.7692307692,1791,0.1388996263,1,7,Russia
275.4230769231,1791,0.1537817292,1,8,Russia
292.7307692308,1791,0.1634454323,1,9,Russia
297.1730769231,1791,0.1659257828,1,10,Russia
289.2692307692,1791,0.1615126917,1,11,Russia
278.1153846154,1791,0.1552849719,1,12,Russia
266.1346153846,1791,0.1485955418,1,13,Russia
249.3461538462,1791,0.1392217498,1,14,Russia
209.1346153846,1791,0.1167697462,1,15,Russia
177.8076923077,1791,0.0992784435,1,16,Russia
155.5384615385,1791,0.0868444788,1,17,Russia
137.0769230769,1791,0.0765365288,1,18,Russia
121.0769230769,1791,0.0676029721,1,19,Russia
100.5769230769,1791,0.0561568526,1,20,Russia
79.4038461538,1791,0.0443349225,1,21,Russia
61.2884615385,1791,0.0342202465,1,22,Russia
46.1923076923,1791,0.0257913499,1,23,Russia
37.7307692308,1791,0.0210668728,2,0,Russia
40.7307692308,1791,0.0227419147,2,1,Russia
58.6730769231,1791,0.0327599536,2,2,Russia
89.5192307692,1791,0.0499828201,2,3,Russia
128.9423076923,1791,0.0719945883,2,4,Russia
185.5961538462,1791,0.1036271099,2,5,Russia
234.1153846154,1791,0.130717691,2,6,Russia
271.9423076923,1791,0.1518382511,2,7,Russia
297.4807692308,1791,0.1660975819,2,8,Russia
311,1791,0.1736460078,2,9,Russia
313.25,1791,0.1749022892,2,10,Russia
310.0384615385,1791,0.1731091354,2,11,Russia
296.5961538462,1791,0.1656036593,2,12,Russia
284.6923076923,1791,0.1589571791,2,13,Russia
266.1538461538,1791,0.1486062793,2,14,Russia
223.8846153846,1791,0.1250053687,2,15,Russia
189.9038461538,1791,0.1060322982,2,16,Russia
165.4807692308,1791,0.0923957394,2,17,Russia
147.7307692308,1791,0.0824850749,2,18,Russia
129.8653846154,1791,0.0725099858,2,19,Russia
109.5384615385,1791,0.0611605034,2,20,Russia
86.7884615385,1791,0.0484581025,2,21,Russia
66.6153846154,1791,0.0371945196,2,22,Russia
48.8269230769,1791,0.0272623803,2,23,Russia
39.8846153846,1791,0.022269467,3,0,Russia
41.8653846154,1791,0.0233754241,3,1,Russia
59.1923076923,1791,0.0330498647,3,2,Russia
89.8269230769,1791,0.0501546193,3,3,Russia
130.4807692308,1791,0.0728535842,3,4,Russia
187.0576923077,1791,0.104443156,3,5,Russia
240.1346153846,1791,0.1340785122,3,6,Russia
279.6538461538,1791,0.1561439677,3,7,Russia
303.5769230769,1791,0.1695013529,3,8,Russia
316.2692307692,1791,0.1765880685,3,9,Russia
321.8076923077,1791,0.1796804535,3,10,Russia
313.5,1791,0.175041876,3,11,Russia
300.1730769231,1791,0.1676008246,3,12,Russia
287.4615384615,1791,0.1605033716,3,13,Russia
266.0192307692,1791,0.1485311171,3,14,Russia
225.3076923077,1791,0.1257999399,3,15,Russia
192.6923076923,1791,0.1075892282,3,16,Russia
167.4807692308,1791,0.093512434,3,17,Russia
150.1923076923,1791,0.0838594683,3,18,Russia
131.8461538462,1791,0.073615943,3,19,Russia
112.0576923077,1791,0.062567109,3,20,Russia
90,1791,0.0502512563,3,21,Russia
70,1791,0.0390843104,3,22,Russia
51.5769230769,1791,0.0287978353,3,23,Russia
41.7115384615,1791,0.0232895245,4,0,Russia
41.7884615385,1791,0.0233324743,4,1,Russia
58.4230769231,1791,0.0326203668,4,2,Russia
90.2115384615,1791,0.0503693682,4,3,Russia
128.4423076923,1791,0.0717154147,4,4,Russia
188.0192307692,1791,0.1049800283,4,5,Russia
241.6346153846,1791,0.1349160332,4,6,Russia
281.6346153846,1791,0.1572499248,4,7,Russia
307.3653846154,1791,0.1716166302,4,8,Russia
322.0576923077,1791,0.1798200404,4,9,Russia
324.5961538462,1791,0.1812373835,4,10,Russia
318.7307692308,1791,0.1779624619,4,11,Russia
302.9423076923,1791,0.1691470171,4,12,Russia
288,1791,0.1608040201,4,13,Russia
268.0961538462,1791,0.1496907615,4,14,Russia
225.3461538462,1791,0.1258214148,4,15,Russia
192.4038461538,1791,0.1074281665,4,16,Russia
167.4423076923,1791,0.0934909591,4,17,Russia
149.0769230769,1791,0.0832366963,4,18,Russia
130.8461538462,1791,0.0730575957,4,19,Russia
111.2115384615,1791,0.0620946613,4,20,Russia
91.0384615385,1791,0.0508310785,4,21,Russia
69.3846153846,1791,0.0387407121,4,22,Russia
51.3076923077,1791,0.0286475111,4,23,Russia
41.1346153846,1791,0.0229674011,5,0,Russia
41.9423076923,1791,0.0234183739,5,1,Russia
57.8461538462,1791,0.0322982434,5,2,Russia
86.0192307692,1791,0.0480286046,5,3,Russia
122.9615384615,1791,0.068655242,5,4,Russia
179.1730769231,1791,0.1000408023,5,5,Russia
232.4807692308,1791,0.1298050079,5,6,Russia
268.2884615385,1791,0.149798136,5,7,Russia
293.2115384615,1791,0.1637138685,5,8,Russia
305.1346153846,1791,0.1703710862,5,9,Russia
304.8653846154,1791,0.1702207619,5,10,Russia
295.4230769231,1791,0.164948675,5,11,Russia
277.3653846154,1791,0.1548662114,5,12,Russia
258.5769230769,1791,0.1443757248,5,13,Russia
232.5576923077,1791,0.1298479577,5,14,Russia
192.0769230769,1791,0.1072456299,5,15,Russia
161.8269230769,1791,0.0903556243,5,16,Russia
137.4230769231,1791,0.0767298029,5,17,Russia
118.7115384615,1791,0.066282266,5,18,Russia
105.5,1791,0.0589056393,5,19,Russia
90.8076923077,1791,0.0507022291,5,20,Russia
73.4615384615,1791,0.0410170511,5,21,Russia
55.7692307692,1791,0.031138599,5,22,Russia
40.5192307692,1791,0.0226238028,5,23,Russia
31.6603773585,1791,0.017677486,6,0,Russia
27.4905660377,1791,0.0153492831,6,1,Russia
27.9622641509,1791,0.0156126545,6,2,Russia
34.6226415094,1791,0.0193314581,6,3,Russia
45.3396226415,1791,0.0253152555,6,4,Russia
58.7924528302,1791,0.0328266068,6,5,Russia
75.1132075472,1791,0.041939256,6,6,Russia
88.6226415094,1791,0.0494822119,6,7,Russia
97.9245283019,1791,0.0546758952,6,8,Russia
103.4339622642,1791,0.0577520727,6,9,Russia
106.4905660377,1791,0.0594587192,6,10,Russia
106.9622641509,1791,0.0597220905,6,11,Russia
104.0943396226,1791,0.0581207926,6,12,Russia
100.5849056604,1791,0.0561613097,6,13,Russia
96.4716981132,1791,0.0538647114,6,14,Russia
91.5849056604,1791,0.0511361841,6,15,Russia
86.7924528302,1791,0.048460331,6,16,Russia
84,1791,0.0469011725,6,17,Russia
77.5660377358,1791,0.0433087871,6,18,Russia
68.7924528302,1791,0.0384100797,6,19,Russia
61.320754717,1791,0.0342382773,6,20,Russia
50.7169811321,1791,0.0283176891,6,21,Russia
40.2264150943,1791,0.0224603099,6,22,Russia
31.0943396226,1791,0.0173614403,6,23,Russia
1,1,1,3,6,Rwanda
1,1,1,3,7,Rwanda
1,29,0.0344827586,0,0,Saint Kitts and Nevis
1,29,0.0344827586,0,1,Saint Kitts and Nevis
1,29,0.0344827586,0,2,Saint Kitts and Nevis
1,29,0.0344827586,0,3,Saint Kitts and Nevis
1,29,0.0344827586,0,4,Saint Kitts and Nevis
1,29,0.0344827586,0,5,Saint Kitts and Nevis
1,29,0.0344827586,0,6,Saint Kitts and Nevis
1,29,0.0344827586,0,7,Saint Kitts and Nevis
1,29,0.0344827586,0,8,Saint Kitts and Nevis
1,29,0.0344827586,0,9,Saint Kitts and Nevis
1,29,0.0344827586,0,10,Saint Kitts and Nevis
1,29,0.0344827586,0,11,Saint Kitts and Nevis
1.0769230769,29,0.0371352785,0,12,Saint Kitts and Nevis
1.0625,29,0.036637931,0,13,Saint Kitts and Nevis
1.0666666667,29,0.0367816092,0,14,Saint Kitts and Nevis
1.0769230769,29,0.0371352785,0,15,Saint Kitts and Nevis
1,29,0.0344827586,0,16,Saint Kitts and Nevis
1,29,0.0344827586,0,17,Saint Kitts and Nevis
1,29,0.0344827586,0,18,Saint Kitts and Nevis
1,29,0.0344827586,0,19,Saint Kitts and Nevis
1.1111111111,29,0.0383141762,0,20,Saint Kitts and Nevis
1.125,29,0.0387931034,0,21,Saint Kitts and Nevis
1,29,0.0344827586,0,22,Saint Kitts and Nevis
1,29,0.0344827586,0,23,Saint Kitts and Nevis
1,29,0.0344827586,1,0,Saint Kitts and Nevis
1.125,29,0.0387931034,1,1,Saint Kitts and Nevis
1.25,29,0.0431034483,1,2,Saint Kitts and Nevis
1,29,0.0344827586,1,3,Saint Kitts and Nevis
1.25,29,0.0431034483,1,4,Saint Kitts and Nevis
1,29,0.0344827586,1,5,Saint Kitts and Nevis
1,29,0.0344827586,1,6,Saint Kitts and Nevis
1,29,0.0344827586,1,7,Saint Kitts and Nevis
1,29,0.0344827586,1,8,Saint Kitts and Nevis
1,29,0.0344827586,1,9,Saint Kitts and Nevis
1,29,0.0344827586,1,10,Saint Kitts and Nevis
1,29,0.0344827586,1,11,Saint Kitts and Nevis
5.7931034483,29,0.1997621879,1,12,Saint Kitts and Nevis
7.8888888889,29,0.2720306513,1,13,Saint Kitts and Nevis
7.95,29,0.274137931,1,14,Saint Kitts and Nevis
7.8048780488,29,0.2691337258,1,15,Saint Kitts and Nevis
7.55,29,0.2603448276,1,16,Saint Kitts and Nevis
8.4210526316,29,0.2903811252,1,17,Saint Kitts and Nevis
8.9428571429,29,0.3083743842,1,18,Saint Kitts and Nevis
8.3142857143,29,0.2866995074,1,19,Saint Kitts and Nevis
7.9,29,0.2724137931,1,20,Saint Kitts and Nevis
7.72,29,0.2662068966,1,21,Saint Kitts and Nevis
2.1,29,0.0724137931,1,22,Saint Kitts and Nevis
1,29,0.0344827586,1,23,Saint Kitts and Nevis
1,29,0.0344827586,2,0,Saint Kitts and Nevis
1,29,0.0344827586,2,1,Saint Kitts and Nevis
1.1666666667,29,0.0402298851,2,2,Saint Kitts and Nevis
1,29,0.0344827586,2,3,Saint Kitts and Nevis
1,29,0.0344827586,2,4,Saint Kitts and Nevis
1,29,0.0344827586,2,5,Saint Kitts and Nevis
1,29,0.0344827586,2,6,Saint Kitts and Nevis
1,29,0.0344827586,2,7,Saint Kitts and Nevis
1,29,0.0344827586,2,8,Saint Kitts and Nevis
1,29,0.0344827586,2,9,Saint Kitts and Nevis
1,29,0.0344827586,2,10,Saint Kitts and Nevis
1,29,0.0344827586,2,11,Saint Kitts and Nevis
6.5882352941,29,0.2271805274,2,12,Saint Kitts and Nevis
9.512195122,29,0.3280067283,2,13,Saint Kitts and Nevis
9.8095238095,29,0.3382594417,2,14,Saint Kitts and Nevis
9.6818181818,29,0.3338557994,2,15,Saint Kitts and Nevis
9.1363636364,29,0.3150470219,2,16,Saint Kitts and Nevis
8.880952381,29,0.3062397373,2,17,Saint Kitts and Nevis
8.9756097561,29,0.3095037847,2,18,Saint Kitts and Nevis
8.8571428571,29,0.3054187192,2,19,Saint Kitts and Nevis
8.3333333333,29,0.2873563218,2,20,Saint Kitts and Nevis
6.5135135135,29,0.2246039143,2,21,Saint Kitts and Nevis
2.7222222222,29,0.0938697318,2,22,Saint Kitts and Nevis
1.1666666667,29,0.0402298851,2,23,Saint Kitts and Nevis
1,29,0.0344827586,3,0,Saint Kitts and Nevis
1,29,0.0344827586,3,1,Saint Kitts and Nevis
1,29,0.0344827586,3,2,Saint Kitts and Nevis
1,29,0.0344827586,3,3,Saint Kitts and Nevis
1.2,29,0.0413793103,3,4,Saint Kitts and Nevis
1.25,29,0.0431034483,3,5,Saint Kitts and Nevis
1.25,29,0.0431034483,3,6,Saint Kitts and Nevis
1,29,0.0344827586,3,7,Saint Kitts and Nevis
1,29,0.0344827586,3,8,Saint Kitts and Nevis
1.1111111111,29,0.0383141762,3,9,Saint Kitts and Nevis
1.0769230769,29,0.0371352785,3,10,Saint Kitts and Nevis
1.125,29,0.0387931034,3,11,Saint Kitts and Nevis
7.5625,29,0.2607758621,3,12,Saint Kitts and Nevis
9.125,29,0.3146551724,3,13,Saint Kitts and Nevis
9.7045454545,29,0.3346394984,3,14,Saint Kitts and Nevis
9.8139534884,29,0.3384121893,3,15,Saint Kitts and Nevis
9.9534883721,29,0.343223737,3,16,Saint Kitts and Nevis
10.3,29,0.3551724138,3,17,Saint Kitts and Nevis
10.25,29,0.3534482759,3,18,Saint Kitts and Nevis
9.8536585366,29,0.3397813288,3,19,Saint Kitts and Nevis
9.425,29,0.325,3,20,Saint Kitts and Nevis
7.1515151515,29,0.2466039707,3,21,Saint Kitts and Nevis
1.9473684211,29,0.0671506352,3,22,Saint Kitts and Nevis
1,29,0.0344827586,3,23,Saint Kitts and Nevis
1,29,0.0344827586,4,0,Saint Kitts and Nevis
1,29,0.0344827586,4,1,Saint Kitts and Nevis
1,29,0.0344827586,4,2,Saint Kitts and Nevis
1,29,0.0344827586,4,3,Saint Kitts and Nevis
1,29,0.0344827586,4,4,Saint Kitts and Nevis
1,29,0.0344827586,4,5,Saint Kitts and Nevis
1,29,0.0344827586,4,6,Saint Kitts and Nevis
1,29,0.0344827586,4,7,Saint Kitts and Nevis
1,29,0.0344827586,4,8,Saint Kitts and Nevis
1,29,0.0344827586,4,9,Saint Kitts and Nevis
1.0833333333,29,0.0373563218,4,10,Saint Kitts and Nevis
1.2307692308,29,0.0424403183,4,11,Saint Kitts and Nevis
7.8787878788,29,0.2716823406,4,12,Saint Kitts and Nevis
9.8780487805,29,0.3406223717,4,13,Saint Kitts and Nevis
9.9069767442,29,0.3416198877,4,14,Saint Kitts and Nevis
9.8372093023,29,0.3392141139,4,15,Saint Kitts and Nevis
9.8372093023,29,0.3392141139,4,16,Saint Kitts and Nevis
10.0238095238,29,0.3456486043,4,17,Saint Kitts and Nevis
10.45,29,0.3603448276,4,18,Saint Kitts and Nevis
10.1315789474,29,0.3493647913,4,19,Saint Kitts and Nevis
9.0526315789,29,0.3121597096,4,20,Saint Kitts and Nevis
6.71875,29,0.2316810345,4,21,Saint Kitts and Nevis
3.6666666667,29,0.1264367816,4,22,Saint Kitts and Nevis
1.0833333333,29,0.0373563218,4,23,Saint Kitts and Nevis
1.1538461538,29,0.0397877984,5,0,Saint Kitts and Nevis
1.2142857143,29,0.0418719212,5,1,Saint Kitts and Nevis
1.1,29,0.0379310345,5,2,Saint Kitts and Nevis
1,29,0.0344827586,5,3,Saint Kitts and Nevis
1.0714285714,29,0.0369458128,5,4,Saint Kitts and Nevis
1,29,0.0344827586,5,5,Saint Kitts and Nevis
1,29,0.0344827586,5,6,Saint Kitts and Nevis
1,29,0.0344827586,5,7,Saint Kitts and Nevis
1,29,0.0344827586,5,8,Saint Kitts and Nevis
1,29,0.0344827586,5,9,Saint Kitts and Nevis
1.125,29,0.0387931034,5,10,Saint Kitts and Nevis
1.0833333333,29,0.0373563218,5,11,Saint Kitts and Nevis
7.7419354839,29,0.2669632925,5,12,Saint Kitts and Nevis
8.8780487805,29,0.3061396131,5,13,Saint Kitts and Nevis
9,29,0.3103448276,5,14,Saint Kitts and Nevis
9.3255813953,29,0.3215717723,5,15,Saint Kitts and Nevis
9.4186046512,29,0.3247794707,5,16,Saint Kitts and Nevis
9.2,29,0.3172413793,5,17,Saint Kitts and Nevis
9.3055555556,29,0.3208812261,5,18,Saint Kitts and Nevis
8.5142857143,29,0.2935960591,5,19,Saint Kitts and Nevis
6.2666666667,29,0.216091954,5,20,Saint Kitts and Nevis
2.88,29,0.0993103448,5,21,Saint Kitts and Nevis
1,29,0.0344827586,5,22,Saint Kitts and Nevis
1,29,0.0344827586,5,23,Saint Kitts and Nevis
1,29,0.0344827586,6,0,Saint Kitts and Nevis
1,29,0.0344827586,6,1,Saint Kitts and Nevis
1,29,0.0344827586,6,2,Saint Kitts and Nevis
1,29,0.0344827586,6,3,Saint Kitts and Nevis
1,29,0.0344827586,6,4,Saint Kitts and Nevis
1,29,0.0344827586,6,5,Saint Kitts and Nevis
1,29,0.0344827586,6,6,Saint Kitts and Nevis
1,29,0.0344827586,6,7,Saint Kitts and Nevis
1,29,0.0344827586,6,8,Saint Kitts and Nevis
1,29,0.0344827586,6,9,Saint Kitts and Nevis
1,29,0.0344827586,6,10,Saint Kitts and Nevis
1,29,0.0344827586,6,11,Saint Kitts and Nevis
1.0769230769,29,0.0371352785,6,12,Saint Kitts and Nevis
1,29,0.0344827586,6,13,Saint Kitts and Nevis
1.0909090909,29,0.0376175549,6,14,Saint Kitts and Nevis
1.0909090909,29,0.0376175549,6,15,Saint Kitts and Nevis
1.125,29,0.0387931034,6,16,Saint Kitts and Nevis
1,29,0.0344827586,6,17,Saint Kitts and Nevis
1.125,29,0.0387931034,6,18,Saint Kitts and Nevis
1,29,0.0344827586,6,19,Saint Kitts and Nevis
1,29,0.0344827586,6,20,Saint Kitts and Nevis
1,29,0.0344827586,6,21,Saint Kitts and Nevis
1.5,29,0.0517241379,6,22,Saint Kitts and Nevis
1,29,0.0344827586,6,23,Saint Kitts and Nevis
1,7,0.1428571429,0,1,Saint Lucia
1,7,0.1428571429,0,2,Saint Lucia
1,7,0.1428571429,0,3,Saint Lucia
1,7,0.1428571429,0,4,Saint Lucia
1,7,0.1428571429,0,5,Saint Lucia
1,7,0.1428571429,0,6,Saint Lucia
1,7,0.1428571429,0,7,Saint Lucia
1,7,0.1428571429,0,8,Saint Lucia
1,7,0.1428571429,0,9,Saint Lucia
1,7,0.1428571429,0,10,Saint Lucia
1,7,0.1428571429,0,11,Saint Lucia
1,7,0.1428571429,0,12,Saint Lucia
1,7,0.1428571429,0,13,Saint Lucia
1,7,0.1428571429,0,14,Saint Lucia
1,7,0.1428571429,0,15,Saint Lucia
1,7,0.1428571429,0,16,Saint Lucia
1,7,0.1428571429,0,17,Saint Lucia
1,7,0.1428571429,0,18,Saint Lucia
1,7,0.1428571429,0,19,Saint Lucia
1,7,0.1428571429,0,20,Saint Lucia
1,7,0.1428571429,0,21,Saint Lucia
1,7,0.1428571429,0,22,Saint Lucia
1,7,0.1428571429,0,23,Saint Lucia
1,7,0.1428571429,1,0,Saint Lucia
1,7,0.1428571429,1,1,Saint Lucia
1,7,0.1428571429,1,2,Saint Lucia
1,7,0.1428571429,1,3,Saint Lucia
1,7,0.1428571429,1,4,Saint Lucia
1,7,0.1428571429,1,5,Saint Lucia
1,7,0.1428571429,1,6,Saint Lucia
1,7,0.1428571429,1,7,Saint Lucia
1,7,0.1428571429,1,8,Saint Lucia
1,7,0.1428571429,1,9,Saint Lucia
1,7,0.1428571429,1,10,Saint Lucia
1,7,0.1428571429,1,11,Saint Lucia
1,7,0.1428571429,1,12,Saint Lucia
1.0833333333,7,0.1547619048,1,13,Saint Lucia
1.0833333333,7,0.1547619048,1,14,Saint Lucia
1.1470588235,7,0.1638655462,1,15,Saint Lucia
1.1,7,0.1571428571,1,16,Saint Lucia
1.1860465116,7,0.1694352159,1,17,Saint Lucia
1.2325581395,7,0.1760797342,1,18,Saint Lucia
1.2272727273,7,0.1753246753,1,19,Saint Lucia
1.2682926829,7,0.181184669,1,20,Saint Lucia
1.1842105263,7,0.1691729323,1,21,Saint Lucia
1.1875,7,0.1696428571,1,22,Saint Lucia
