Country,Day,Hour,Workers
Singapore,2,1,13.8269230769
Singapore,2,2,11.5192307692
Singapore,2,3,9.9423076923
Singapore,2,4,7.9038461538
Singapore,2,5,8.0192307692
Singapore,2,6,9.0961538462
Singapore,2,7,11.0192307692
Singapore,2,8,13.5961538462
Singapore,2,9,16.6538461538
Singapore,2,10,15.6538461538
Singapore,2,11,15.8269230769
Singapore,2,12,15.5
Singapore,2,13,16.9615384615
Singapore,2,14,15.3461538462
Singapore,2,15,16.9423076923
Singapore,2,16,16.5192307692
Singapore,2,17,14.2307692308
Singapore,2,18,14.6153846154
Singapore,2,19,16.0961538462
Singapore,2,20,19.6923076923
Singapore,2,21,22.8076923077
Singapore,2,22,25.7884615385
Singapore,2,23,23.25
Singapore,3,0,17.9230769231
Singapore,3,1,12.1730769231
Singapore,3,2,9.25
Singapore,3,3,8.6923076923
Singapore,3,4,7.6923076923
Singapore,3,5,8
Singapore,3,6,9.9615384615
Singapore,3,7,12.5769230769
Singapore,3,8,14.2692307692
Singapore,3,9,18.2307692308
Singapore,3,10,19.1538461538
Singapore,3,11,17.8076923077
Singapore,3,12,16.1153846154
Singapore,3,13,16.1346153846
Singapore,3,14,15.1346153846
Singapore,3,15,17.5
Singapore,3,16,18.0192307692
Singapore,3,17,16.1923076923
Singapore,3,18,15.4230769231
Singapore,3,19,15.3076923077
Singapore,3,20,18.3076923077
Singapore,3,21,26.7884615385
Singapore,3,22,27.5961538462
Singapore,3,23,23.7307692308
Singapore,4,0,20.0384615385
Singapore,4,1,16
Singapore,4,2,11.6538461538
Singapore,4,3,8.6730769231
Singapore,4,4,7.6538461538
Singapore,4,5,8.5961538462
Singapore,4,6,10.1153846154
Singapore,4,7,11.1538461538
Singapore,4,8,14.5
Singapore,4,9,15.5192307692
Singapore,4,10,16.4807692308
Singapore,4,11,16.5192307692
Singapore,4,12,15.8846153846
Singapore,4,13,15.4423076923
Singapore,4,14,14.3846153846
Singapore,4,15,17.9230769231
Singapore,4,16,17.5576923077
Singapore,4,17,15.4230769231
Singapore,4,18,16.6346153846
Singapore,4,19,16.6538461538
Singapore,4,20,20.8076923077
Singapore,4,21,25.7115384615
Singapore,4,22,28.8653846154
Singapore,4,23,24.5961538462
Singapore,5,0,21.6923076923
Singapore,5,1,16.0192307692
Singapore,5,2,12.5769230769
Singapore,5,3,10.9230769231
Singapore,5,4,8.5769230769
Singapore,5,5,9
Singapore,5,6,9.5961538462
Singapore,5,7,10.4807692308
Singapore,5,8,12.9615384615
Singapore,5,9,15.6538461538
Singapore,5,10,17.3461538462
Singapore,5,11,16.1923076923
Singapore,5,12,14.7692307692
Singapore,5,13,14.8461538462
Singapore,5,14,14.6730769231
Singapore,5,15,17.4423076923
Singapore,5,16,16.9615384615
Singapore,5,17,15.4807692308
Singapore,5,18,13.7115384615
Singapore,5,19,13.8653846154
Singapore,5,20,16.1730769231
Singapore,5,21,20.75
Singapore,5,22,22.8461538462
Singapore,5,23,21.7307692308
Singapore,6,0,20.4038461538
Singapore,6,1,14.6346153846
Singapore,6,2,11.5
Singapore,6,3,8.9615384615
Singapore,6,4,7.6538461538
Singapore,6,5,7.5961538462
Singapore,6,6,7.4038461538
Singapore,6,7,8.0961538462
Singapore,6,8,10.9615384615
Singapore,6,9,11.6730769231
Singapore,6,10,14.9615384615
Singapore,6,11,17.5576923077
Singapore,6,12,15.9807692308
Singapore,6,13,15.2115384615
Singapore,6,14,15.9615384615
Singapore,6,15,16.5961538462
Singapore,6,16,14.7692307692
Singapore,6,17,14.5576923077
Singapore,6,18,13.9038461538
Singapore,6,19,14.7307692308
Singapore,6,20,15.8846153846
Singapore,6,21,17.9230769231
Singapore,6,22,20.0384615385
Singapore,6,23,19.0769230769
South Africa,0,0,15.8653846154
South Africa,0,1,12.6730769231
South Africa,0,2,7.9423076923
South Africa,0,3,6.0384615385
South Africa,0,4,6.6153846154
South Africa,0,5,10.3461538462
South Africa,0,6,11.9230769231
South Africa,0,7,15.2692307692
South Africa,0,8,19.9615384615
South Africa,0,9,27.7307692308
South Africa,0,10,35.4230769231
South Africa,0,11,41.1538461538
South Africa,0,12,41.4423076923
South Africa,0,13,39.6923076923
South Africa,0,14,36.3846153846
South Africa,0,15,33.6153846154
South Africa,0,16,35.6923076923
South Africa,0,17,36.1923076923
South Africa,0,18,35.9038461538
South Africa,0,19,39.4230769231
South Africa,0,20,40.8269230769
South Africa,0,21,38.75
South Africa,0,22,35.7307692308
South Africa,0,23,28.0576923077
South Africa,1,0,20.1923076923
South Africa,1,1,16.4038461538
South Africa,1,2,7.4038461538
South Africa,1,3,5.75
South Africa,1,4,7.2884615385
South Africa,1,5,15.9615384615
South Africa,1,6,22.3653846154
South Africa,1,7,27.8269230769
South Africa,1,8,44.3846153846
South Africa,1,9,61.9615384615
South Africa,1,10,72.75
South Africa,1,11,78.8461538462
South Africa,1,12,77.2115384615
South Africa,1,13,75.5192307692
South Africa,1,14,76.2115384615
South Africa,1,15,75.7307692308
South Africa,1,16,70.8653846154
South Africa,1,17,59.2115384615
South Africa,1,18,53.1923076923
South Africa,1,19,51.4615384615
South Africa,1,20,52.5192307692
South Africa,1,21,49.9038461538
South Africa,1,22,46.7307692308
South Africa,1,23,36.5384615385
South Africa,2,0,28.7692307692
South Africa,2,1,19.4807692308
South Africa,2,2,13.8846153846
South Africa,2,3,11.1538461538
South Africa,2,4,13.0192307692
South Africa,2,5,20.6153846154
South Africa,2,6,26.8653846154
South Africa,2,7,31.4807692308
South Africa,2,8,49.0576923077
South Africa,2,9,62.9615384615
South Africa,2,10,73.5192307692
South Africa,2,11,76.6346153846
South Africa,2,12,75.5384615385
South Africa,2,13,73.9230769231
South Africa,2,14,74.75
South Africa,2,15,77.25
South Africa,2,16,75.6153846154
South Africa,2,17,61.3846153846
South Africa,2,18,56.3846153846
South Africa,2,19,56.5192307692
South Africa,2,20,55.8653846154
South Africa,2,21,54.0769230769
South Africa,2,22,51.9615384615
South Africa,2,23,41
South Africa,3,0,30.9230769231
South Africa,3,1,22.7692307692
South Africa,3,2,15.5576923077
South Africa,3,3,11.4807692308
South Africa,3,4,11.75
South Africa,3,5,18.7884615385
South Africa,3,6,26.7307692308
South Africa,3,7,30.9615384615
South Africa,3,8,50.2884615385
South Africa,3,9,62.2115384615
South Africa,3,10,71.9807692308
South Africa,3,11,78.3653846154
South Africa,3,12,75.7307692308
South Africa,3,13,78.8076923077
South Africa,3,14,78.4807692308
South Africa,3,15,82.4615384615
South Africa,3,16,75.4615384615
South Africa,3,17,63.5769230769
South Africa,3,18,54.5192307692
South Africa,3,19,56.2692307692
South Africa,3,20,56
South Africa,3,21,55.2692307692
South Africa,3,22,52.7692307692
South Africa,3,23,40.6923076923
South Africa,4,0,29.6923076923
South Africa,4,1,22.7692307692
South Africa,4,2,15.2115384615
South Africa,4,3,11.3269230769
South Africa,4,4,11.4230769231
South Africa,4,5,19.25
South Africa,4,6,25.7307692308
South Africa,4,7,30.2692307692
South Africa,4,8,50.5384615385
South Africa,4,9,63.7115384615
South Africa,4,10,76.0384615385
South Africa,4,11,76.4807692308
South Africa,4,12,76.7307692308
South Africa,4,13,76.9615384615
South Africa,4,14,78.9423076923
South Africa,4,15,80.8653846154
South Africa,4,16,74.4038461538
South Africa,4,17,61.3076923077
South Africa,4,18,54.5961538462
South Africa,4,19,56.4615384615
South Africa,4,20,57.6730769231
South Africa,4,21,58.0769230769
South Africa,4,22,52.6730769231
South Africa,4,23,42.3076923077
South Africa,5,0,33.0769230769
South Africa,5,1,23.0961538462
South Africa,5,2,15.9230769231
South Africa,5,3,11.4038461538
South Africa,5,4,11.25
South Africa,5,5,17.7307692308
South Africa,5,6,25.6153846154
South Africa,5,7,28.1538461538
South Africa,5,8,46
South Africa,5,9,61.8269230769
South Africa,5,10,71.3461538462
South Africa,5,11,71.4807692308
South Africa,5,12,71.3461538462
South Africa,5,13,69.4423076923
South Africa,5,14,69.9230769231
South Africa,5,15,71.5576923077
South Africa,5,16,61.5192307692
South Africa,5,17,49.2884615385
South Africa,5,18,44.75
South Africa,5,19,43.1538461538
South Africa,5,20,43.2307692308
South Africa,5,21,42.8269230769
South Africa,5,22,36.6538461538
South Africa,5,23,29.6538461538
South Africa,6,0,19.0961538462
South Africa,6,1,12.7692307692
South Africa,6,2,10.0576923077
South Africa,6,3,8.2884615385
South Africa,6,4,9.3076923077
South Africa,6,5,11.5
South Africa,6,6,15.0769230769
South Africa,6,7,18.1153846154
South Africa,6,8,21.75
South Africa,6,9,30.2115384615
South Africa,6,10,39.4230769231
South Africa,6,11,43.0576923077
South Africa,6,12,40.7307692308
South Africa,6,13,39.25
South Africa,6,14,37.8076923077
South Africa,6,15,33.8461538462
South Africa,6,16,29.9038461538
South Africa,6,17,29.5576923077
South Africa,6,18,27.2307692308
South Africa,6,19,28.6346153846
South Africa,6,20,28.0961538462
South Africa,6,21,27.8269230769
South Africa,6,22,26.1346153846
South Africa,6,23,22.6538461538
Spain,0,0,11.2692307692
Spain,0,1,8.4038461538
Spain,0,2,5.5192307692
Spain,0,3,4.2884615385
Spain,0,4,4.3653846154
Spain,0,5,4.1153846154
Spain,0,6,4.9230769231
Spain,0,7,6.9615384615
Spain,0,8,12.5576923077
Spain,0,9,20.9807692308
Spain,0,10,26.6153846154
Spain,0,11,29.7884615385
Spain,0,12,31.9615384615
Spain,0,13,28.8653846154
Spain,0,14,28.5769230769
Spain,0,15,29.75
Spain,0,16,32.2692307692
Spain,0,17,32.5
Spain,0,18,34.7307692308
Spain,0,19,31.8461538462
Spain,0,20,27.6153846154
Spain,0,21,25.25
Spain,0,22,23.4615384615
Spain,0,23,19.2884615385
Spain,1,0,12.9807692308
Spain,1,1,8.6346153846
Spain,1,2,7.0576923077
Spain,1,3,6.0961538462
Spain,1,4,6.1538461538
Spain,1,5,6.2692307692
Spain,1,6,8.2115384615
Spain,1,7,23.9038461538
Spain,1,8,65.6346153846
Spain,1,9,96.5
Spain,1,10,113.75
Spain,1,11,118.0576923077
Spain,1,12,110.4807692308
Spain,1,13,85.6346153846
Spain,1,14,83.9038461538
Spain,1,15,90.1923076923
Spain,1,16,94.25
Spain,1,17,74.8653846154
Spain,1,18,63.7884615385
Spain,1,19,52.9038461538
Spain,1,20,44.0576923077
Spain,1,21,37.6153846154
Spain,1,22,35.4807692308
Spain,1,23,26.3653846154
Spain,2,0,19.0576923077
Spain,2,1,12
Spain,2,2,9.3653846154
Spain,2,3,8.4423076923
Spain,2,4,8.6153846154
Spain,2,5,8.5384615385
Spain,2,6,11.8653846154
Spain,2,7,29.7115384615
Spain,2,8,74.6730769231
Spain,2,9,110.6923076923
Spain,2,10,125.4423076923
Spain,2,11,126.7307692308
Spain,2,12,117.6730769231
Spain,2,13,89.4038461538
Spain,2,14,92.6538461538
Spain,2,15,97.5192307692
Spain,2,16,97.5769230769
Spain,2,17,82.1538461538
Spain,2,18,64.75
Spain,2,19,52.75
Spain,2,20,45.0192307692
Spain,2,21,40.1153846154
Spain,2,22,37.3269230769
Spain,2,23,28.2307692308
Spain,3,0,22.2692307692
Spain,3,1,14.0576923077
Spain,3,2,10.1923076923
Spain,3,3,7.8653846154
Spain,3,4,8.8653846154
Spain,3,5,9.0384615385
Spain,3,6,12.6538461538
Spain,3,7,28.7692307692
Spain,3,8,70.3846153846
Spain,3,9,106.6538461538
Spain,3,10,120.9230769231
Spain,3,11,124.5
Spain,3,12,112.5192307692
Spain,3,13,89.6923076923
Spain,3,14,93.2884615385
Spain,3,15,99.5576923077
Spain,3,16,97.1153846154
Spain,3,17,80.9807692308
Spain,3,18,65.1730769231
Spain,3,19,53.75
Spain,3,20,47.6923076923
Spain,3,21,39.5192307692
Spain,3,22,36.9423076923
Spain,3,23,29.1923076923
Spain,4,0,23.7884615385
Spain,4,1,15.6923076923
Spain,4,2,11.1346153846
Spain,4,3,8.4038461538
Spain,4,4,8.4615384615
Spain,4,5,9.9423076923
Spain,4,6,12.25
Spain,4,7,26.9038461538
Spain,4,8,71.7307692308
Spain,4,9,102.2115384615
Spain,4,10,122.1346153846
Spain,4,11,124.3846153846
Spain,4,12,114.8269230769
Spain,4,13,92.4230769231
Spain,4,14,93.1346153846
Spain,4,15,95.6153846154
Spain,4,16,91.75
Spain,4,17,80.3653846154
Spain,4,18,67.6346153846
Spain,4,19,55.5384615385
Spain,4,20,46.6153846154
Spain,4,21,41.4038461538
Spain,4,22,36.3653846154
Spain,4,23,28.1346153846
Spain,5,0,20.1538461538
Spain,5,1,15.6923076923
Spain,5,2,11.8846153846
Spain,5,3,8.8269230769
Spain,5,4,8.0384615385
Spain,5,5,7.3461538462
Spain,5,6,10.5192307692
Spain,5,7,25.7692307692
Spain,5,8,60
Spain,5,9,92.4230769231
Spain,5,10,105.9038461538
Spain,5,11,106.25
Spain,5,12,97.5384615385
Spain,5,13,78.0576923077
Spain,5,14,72.9038461538
Spain,5,15,71.0192307692
Spain,5,16,72.9230769231
Spain,5,17,63.8076923077
Spain,5,18,56.2692307692
Spain,5,19,44.2115384615
Spain,5,20,35.4038461538
Spain,5,21,28.9807692308
Spain,5,22,24.2307692308
Spain,5,23,20.1346153846
Spain,6,0,15.8653846154
Spain,6,1,10.1153846154
Spain,6,2,6.4038461538
Spain,6,3,5.1923076923
Spain,6,4,5.4038461538
Spain,6,5,5.0576923077
Spain,6,6,5.4230769231
Spain,6,7,8.2115384615
Spain,6,8,14.5961538462
Spain,6,9,24.3846153846
Spain,6,10,36.8269230769
Spain,6,11,39.2692307692
Spain,6,12,38.9230769231
Spain,6,13,36.2884615385
Spain,6,14,32.4038461538
Spain,6,15,32.5192307692
Spain,6,16,31.1730769231
Spain,6,17,33.2115384615
Spain,6,18,33.0192307692
Spain,6,19,25.5769230769
Spain,6,20,21.9807692308
Spain,6,21,18.1538461538
Spain,6,22,16.3653846154
Spain,6,23,13.3076923077
Sri Lanka,0,0,91.1538461538
Sri Lanka,0,1,72.5769230769
Sri Lanka,0,2,53.0192307692
Sri Lanka,0,3,44.7692307692
Sri Lanka,0,4,43.75
Sri Lanka,0,5,48.4615384615
Sri Lanka,0,6,68.9038461538
Sri Lanka,0,7,91.2307692308
Sri Lanka,0,8,110
Sri Lanka,0,9,126.2115384615
Sri Lanka,0,10,147.1346153846
Sri Lanka,0,11,153.3076923077
Sri Lanka,0,12,144.8653846154
Sri Lanka,0,13,132.6730769231
Sri Lanka,0,14,131.6730769231
Sri Lanka,0,15,136.4615384615
Sri Lanka,0,16,134.6538461538
Sri Lanka,0,17,130.2692307692
Sri Lanka,0,18,128.3846153846
Sri Lanka,0,19,132.5192307692
Sri Lanka,0,20,137.8269230769
Sri Lanka,0,21,144.25
Sri Lanka,0,22,144.5961538462
Sri Lanka,0,23,121.1923076923
Sri Lanka,1,0,95.9615384615
Sri Lanka,1,1,75.4615384615
Sri Lanka,1,2,58.4038461538
Sri Lanka,1,3,51.0192307692
Sri Lanka,1,4,48.1153846154
Sri Lanka,1,5,50.2307692308
Sri Lanka,1,6,57.8076923077
Sri Lanka,1,7,80.0961538462
Sri Lanka,1,8,135.5961538462
Sri Lanka,1,9,177.4615384615
Sri Lanka,1,10,205.1730769231
Sri Lanka,1,11,210.8461538462
Sri Lanka,1,12,205.1346153846
Sri Lanka,1,13,202.9807692308
Sri Lanka,1,14,203.3846153846
Sri Lanka,1,15,207.7307692308
Sri Lanka,1,16,206.5769230769
Sri Lanka,1,17,170.9230769231
Sri Lanka,1,18,140.3846153846
Sri Lanka,1,19,143.0576923077
Sri Lanka,1,20,151.5576923077
Sri Lanka,1,21,160
Sri Lanka,1,22,153.4807692308
Sri Lanka,1,23,126.6730769231
Sri Lanka,2,0,100.3269230769
Sri Lanka,2,1,80.5769230769
Sri Lanka,2,2,65.1730769231
Sri Lanka,2,3,57.3269230769
Sri Lanka,2,4,56.2115384615
Sri Lanka,2,5,62
Sri Lanka,2,6,74.0961538462
Sri Lanka,2,7,98.9423076923
Sri Lanka,2,8,152.1153846154
Sri Lanka,2,9,199.6346153846
Sri Lanka,2,10,225.5576923077
Sri Lanka,2,11,228.5961538462
Sri Lanka,2,12,217.3846153846
Sri Lanka,2,13,214.0192307692
Sri Lanka,2,14,214.9615384615
Sri Lanka,2,15,219.5961538462
Sri Lanka,2,16,218.5
Sri Lanka,2,17,184.6346153846
Sri Lanka,2,18,156.8076923077
Sri Lanka,2,19,161.75
Sri Lanka,2,20,163.9807692308
Sri Lanka,2,21,172.0576923077
Sri Lanka,2,22,168.7884615385
Sri Lanka,2,23,139.3461538462
Sri Lanka,3,0,110.6538461538
Sri Lanka,3,1,86.0576923077
Sri Lanka,3,2,68.0769230769
Sri Lanka,3,3,57.8653846154
Sri Lanka,3,4,55.7307692308
Sri Lanka,3,5,61.7307692308
Sri Lanka,3,6,71.5961538462
Sri Lanka,3,7,97.4230769231
Sri Lanka,3,8,149.5961538462
Sri Lanka,3,9,197.9230769231
Sri Lanka,3,10,220.6153846154
Sri Lanka,3,11,226.7115384615
Sri Lanka,3,12,219.2115384615
Sri Lanka,3,13,215.5192307692
Sri Lanka,3,14,212.3653846154
Sri Lanka,3,15,222.0192307692
Sri Lanka,3,16,214.3076923077
Sri Lanka,3,17,178.6346153846
Sri Lanka,3,18,155.9230769231
Sri Lanka,3,19,161.1923076923
Sri Lanka,3,20,165.4230769231
Sri Lanka,3,21,170.3076923077
Sri Lanka,3,22,168.7884615385
Sri Lanka,3,23,141.1538461538
Sri Lanka,4,0,115.7884615385
Sri Lanka,4,1,90.6923076923
Sri Lanka,4,2,73.25
Sri Lanka,4,3,63.6538461538
Sri Lanka,4,4,61.2884615385
Sri Lanka,4,5,65.4615384615
Sri Lanka,4,6,75.1153846154
Sri Lanka,4,7,101.2884615385
Sri Lanka,4,8,154
Sri Lanka,4,9,204.9423076923
Sri Lanka,4,10,225.9038461538
Sri Lanka,4,11,233.6153846154
Sri Lanka,4,12,220.5192307692
Sri Lanka,4,13,219.5
Sri Lanka,4,14,220.5192307692
Sri Lanka,4,15,224.0384615385
Sri Lanka,4,16,221.6730769231
Sri Lanka,4,17,188.4423076923
Sri Lanka,4,18,159.8653846154
Sri Lanka,4,19,167.8076923077
Sri Lanka,4,20,171.1538461538
Sri Lanka,4,21,181.4038461538
Sri Lanka,4,22,172.3846153846
Sri Lanka,4,23,145.8076923077
Sri Lanka,5,0,119.7692307692
Sri Lanka,5,1,97.1346153846
Sri Lanka,5,2,77.9423076923
Sri Lanka,5,3,68.25
Sri Lanka,5,4,64.1730769231
Sri Lanka,5,5,69.4038461538
Sri Lanka,5,6,79.5769230769
Sri Lanka,5,7,106.25
Sri Lanka,5,8,160.1538461538
Sri Lanka,5,9,207.2692307692
Sri Lanka,5,10,226.6346153846
Sri Lanka,5,11,229.5192307692
Sri Lanka,5,12,200.7884615385
Sri Lanka,5,13,190.9038461538
Sri Lanka,5,14,209.4807692308
Sri Lanka,5,15,219.9807692308
Sri Lanka,5,16,212.7884615385
Sri Lanka,5,17,177.25
Sri Lanka,5,18,157.9615384615
Sri Lanka,5,19,161.4423076923
Sri Lanka,5,20,165.5961538462
Sri Lanka,5,21,170.1730769231
Sri Lanka,5,22,173.1346153846
Sri Lanka,5,23,145.9807692308
Sri Lanka,6,0,117.4807692308
Sri Lanka,6,1,88.3269230769
Sri Lanka,6,2,71.6730769231
Sri Lanka,6,3,63.5961538462
Sri Lanka,6,4,57.0769230769
Sri Lanka,6,5,59.4615384615
Sri Lanka,6,6,73.8461538462
Sri Lanka,6,7,98.8269230769
Sri Lanka,6,8,146.0384615385
Sri Lanka,6,9,178.7115384615
Sri Lanka,6,10,194.5384615385
Sri Lanka,6,11,196.3076923077
Sri Lanka,6,12,183.7307692308
Sri Lanka,6,13,173.9615384615
Sri Lanka,6,14,170.3846153846
Sri Lanka,6,15,171.4423076923
Sri Lanka,6,16,163.3076923077
Sri Lanka,6,17,143.5192307692
Sri Lanka,6,18,134.7307692308
Sri Lanka,6,19,136.2115384615
Sri Lanka,6,20,143.6923076923
Sri Lanka,6,21,144.1153846154
Sri Lanka,6,22,141.4423076923
Sri Lanka,6,23,115.0384615385
Sweden,0,0,20.8076923077
Sweden,0,1,15.3653846154
Sweden,0,2,10.7307692308
Sweden,0,3,8.7692307692
Sweden,0,4,7.5384615385
Sweden,0,5,7.2307692308
Sweden,0,6,6.8846153846
Sweden,0,7,7.3269230769
Sweden,0,8,9.5961538462
Sweden,0,9,13.6538461538
Sweden,0,10,17
Sweden,0,11,21.4423076923
Sweden,0,12,24.8653846154
Sweden,0,13,26.2115384615
Sweden,0,14,26.5384615385
Sweden,0,15,25.7307692308
Sweden,0,16,25.7884615385
Sweden,0,17,27.8846153846
Sweden,0,18,28.0192307692
Sweden,0,19,27.8846153846
Sweden,0,20,28.9615384615
Sweden,0,21,28.9423076923
Sweden,0,22,26.3653846154
Sweden,0,23,20.1346153846
Sweden,1,0,15.5
Sweden,1,1,11.8846153846
Sweden,1,2,8.9615384615
Sweden,1,3,6.25
Sweden,1,4,5.2307692308
Sweden,1,5,5.4423076923
Sweden,1,6,6.2307692308
Sweden,1,7,10.9807692308
Sweden,1,8,15.3461538462
Sweden,1,9,19.3461538462
Sweden,1,10,22.4230769231
Sweden,1,11,26.9615384615
Sweden,1,12,28.6730769231
Sweden,1,13,30.8461538462
Sweden,1,14,29.3076923077
Sweden,1,15,29.8076923077
Sweden,1,16,29.9038461538
Sweden,1,17,29.7692307692
Sweden,1,18,31.4423076923
Sweden,1,19,34.25
Sweden,1,20,33.8461538462
Sweden,1,21,33.5
Sweden,1,22,27.7884615385
Sweden,1,23,20.2884615385
Sweden,2,0,16.5384615385
Sweden,2,1,12.5769230769
Sweden,2,2,8.3461538462
Sweden,2,3,6.0192307692
Sweden,2,4,6.9615384615
Sweden,2,5,8.3461538462
Sweden,2,6,8.9423076923
Sweden,2,7,13.5384615385
Sweden,2,8,15.8076923077
Sweden,2,9,20.0384615385
Sweden,2,10,23.5384615385
Sweden,2,11,27.2884615385
Sweden,2,12,30.5
Sweden,2,13,32.6730769231
Sweden,2,14,32.9230769231
Sweden,2,15,32.1346153846
Sweden,2,16,32.6730769231
Sweden,2,17,30.4038461538
Sweden,2,18,31.1346153846
Sweden,2,19,31.9807692308
Sweden,2,20,30.9423076923
Sweden,2,21,30.7115384615
Sweden,2,22,27.2692307692
Sweden,2,23,20.9423076923
Sweden,3,0,19.8269230769
Sweden,3,1,14.1346153846
Sweden,3,2,10.3846153846
Sweden,3,3,7.8846153846
Sweden,3,4,6.1538461538
Sweden,3,5,7.0384615385
Sweden,3,6,7.7692307692
Sweden,3,7,10.9807692308
Sweden,3,8,15.5769230769
Sweden,3,9,19.3846153846
Sweden,3,10,24.6346153846
Sweden,3,11,28.9038461538
Sweden,3,12,33.4230769231
Sweden,3,13,34.5769230769
Sweden,3,14,36.1538461538
Sweden,3,15,36.1923076923
Sweden,3,16,36.9807692308
Sweden,3,17,34.2884615385
Sweden,3,18,33.3846153846
Sweden,3,19,34.0576923077
Sweden,3,20,32.7115384615
Sweden,3,21,32.9615384615
Sweden,3,22,28.7692307692
Sweden,3,23,22.6730769231
Sweden,4,0,19.5192307692
Sweden,4,1,15.0769230769
Sweden,4,2,8
Sweden,4,3,4.9615384615
Sweden,4,4,5.0576923077
Sweden,4,5,6.1538461538
Sweden,4,6,7.3461538462
Sweden,4,7,11.2307692308
Sweden,4,8,15.3653846154
Sweden,4,9,19.25
Sweden,4,10,23.8653846154
Sweden,4,11,30.9423076923
Sweden,4,12,32.6538461538
Sweden,4,13,31.7884615385
Sweden,4,14,31.1153846154
Sweden,4,15,32
Sweden,4,16,33.4038461538
Sweden,4,17,32.8269230769
Sweden,4,18,34.75
Sweden,4,19,34.7115384615
Sweden,4,20,33.5769230769
Sweden,4,21,31.1153846154
Sweden,4,22,28.7307692308
Sweden,4,23,26.1923076923
Sweden,5,0,20.4423076923
Sweden,5,1,14.4423076923
Sweden,5,2,11.3653846154
Sweden,5,3,7.7307692308
Sweden,5,4,6.4230769231
Sweden,5,5,6.7692307692
Sweden,5,6,6.9807692308
Sweden,5,7,8.9038461538
Sweden,5,8,13.5576923077
Sweden,5,9,17.4807692308
Sweden,5,10,22.1538461538
Sweden,5,11,27.4423076923
Sweden,5,12,31.5961538462
Sweden,5,13,33.0576923077
Sweden,5,14,35.7884615385
Sweden,5,15,37.0576923077
Sweden,5,16,35.0192307692
Sweden,5,17,34.8846153846
Sweden,5,18,32.3461538462
Sweden,5,19,30.9423076923
Sweden,5,20,32.9615384615
Sweden,5,21,30.3846153846
Sweden,5,22,26.7884615385
Sweden,5,23,21.1538461538
Sweden,6,0,17.2692307692
Sweden,6,1,13.6730769231
Sweden,6,2,9.9615384615
Sweden,6,3,6.8653846154
Sweden,6,4,4.7307692308
Sweden,6,5,4.9038461538
Sweden,6,6,5.3653846154
Sweden,6,7,6.0769230769
Sweden,6,8,8.1346153846
Sweden,6,9,12.9038461538
Sweden,6,10,17.0961538462
Sweden,6,11,18.1923076923
Sweden,6,12,22.25
Sweden,6,13,23.4038461538
Sweden,6,14,23.7115384615
Sweden,6,15,23.3269230769
Sweden,6,16,25.2884615385
Sweden,6,17,28
Sweden,6,18,30.3076923077
Sweden,6,19,33.2307692308
Sweden,6,20,29.9615384615
Sweden,6,21,27.1538461538
Sweden,6,22,27.7884615385
Sweden,6,23,23.4038461538
Thailand,0,0,8.5384615385
Thailand,0,1,6.4423076923
Thailand,0,2,5.2115384615
Thailand,0,3,4.2307692308
Thailand,0,4,4.0769230769
Thailand,0,5,3.9230769231
Thailand,0,6,5.1153846154
Thailand,0,7,8.4038461538
Thailand,0,8,13.1923076923
Thailand,0,9,16.2307692308
Thailand,0,10,18.25
Thailand,0,11,17.9615384615
Thailand,0,12,15.1923076923
Thailand,0,13,15.9423076923
Thailand,0,14,17.0961538462
Thailand,0,15,17.9423076923
Thailand,0,16,18.0961538462
Thailand,0,17,17.75
Thailand,0,18,16.1730769231
Thailand,0,19,15.8653846154
Thailand,0,20,17.0576923077
Thailand,0,21,16.4615384615
Thailand,0,22,15.2884615385
Thailand,0,23,11.7115384615
Thailand,1,0,8.7692307692
Thailand,1,1,7.8653846154
Thailand,1,2,6.3269230769
Thailand,1,3,6.0192307692
Thailand,1,4,5.8846153846
Thailand,1,5,5.0961538462
Thailand,1,6,5
Thailand,1,7,7.1730769231
Thailand,1,8,12.7692307692
Thailand,1,9,17.75
Thailand,1,10,23.9807692308
Thailand,1,11,26.3653846154
Thailand,1,12,25.8653846154
Thailand,1,13,29.1730769231
Thailand,1,14,33.1346153846
Thailand,1,15,36.7115384615
Thailand,1,16,36.0384615385
Thailand,1,17,31.8846153846
Thailand,1,18,23.0769230769
Thailand,1,19,22.3653846154
Thailand,1,20,30.1923076923
Thailand,1,21,30.75
Thailand,1,22,26.8269230769
Thailand,1,23,20.0769230769
Thailand,2,0,15.2115384615
Thailand,2,1,13.1538461538
Thailand,2,2,11.1346153846
Thailand,2,3,9.6346153846
Thailand,2,4,7.2115384615
Thailand,2,5,5.75
Thailand,2,6,5.0769230769
Thailand,2,7,7.4038461538
Thailand,2,8,14.6346153846
Thailand,2,9,20.7884615385
Thailand,2,10,26.0384615385
Thailand,2,11,30.0384615385
Thailand,2,12,27.1153846154
Thailand,2,13,31.0769230769
Thailand,2,14,35.9423076923
Thailand,2,15,41.5192307692
Thailand,2,16,39.0576923077
Thailand,2,17,35.3076923077
Thailand,2,18,27.9230769231
Thailand,2,19,24.9615384615
Thailand,2,20,32.8461538462
Thailand,2,21,35.1730769231
Thailand,2,22,29.7307692308
Thailand,2,23,21.6730769231
Thailand,3,0,16.3653846154
Thailand,3,1,15.1538461538
Thailand,3,2,12.5769230769
Thailand,3,3,11.9807692308
Thailand,3,4,9.8461538462
